Your comment line - do NOT delete this line
Col 0: X-pos [m]
Col 1: Y-pos [m]
Col 2: Voltage [V]

Col 0		Col 1		Col 2
0.0003		0.031		0.000581745
0.00035		0.031		0.000682835
0.0004		0.031		0.000780109
0.00045		0.031		0.000873569
0.0005		0.031		0.000963215
0.00055		0.031		0.00104523
0.0006		0.031		0.00112153
0.00065		0.031		0.00118829
0.0007		0.031		0.00125314
0.00075		0.031		0.00131989
0.0008		0.031		0.00137139
0.00085		0.031		0.00140572
0.0009		0.031		0.0014267
0.00095		0.031		0.00143815
0.001		0.031		0.0014515
0.00105		0.031		0.00146485
0.0011		0.031		0.0014515
0.00115		0.031		0.00143243
0.0012		0.031		0.00142098
0.00125		0.031		0.0014
0.0013		0.031		0.00137139
0.00135		0.031		0.0013466
0.0014		0.031		0.00131036
0.00145		0.031		0.00125576
0.0015		0.031		0.00118852
0.00155		0.031		0.00110532
0.0016		0.031		0.00101043
0.00165		0.031		0.000902418
0.0017		0.031		0.000796083
0.00175		0.031		0.000683073
0.0018		0.031		0.000573162
0.00185		0.031		0.000467779
0.0019		0.031		0.00039077
0.00185		0.0305		0.000437023
