Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	-0.00045	0.01	0.0337374	0.000356641718354
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000502394277436	-0.0004	0.0095001	0.0297452	0.000361286147202
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501774128247	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.001001249219	-0.0004	0.009	0.0151253	0.000366801445828
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.00050199770884	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100119921367	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150319692251	-0.00035	0.0085001	0.0134144	0.000357776655078
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501773577772	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100124921959	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150302279737	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200239856404	-0.00035	0.0080001	0.00897032	0.000355471390911
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501499350717	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.0010011994904	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150269884111	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200229906075	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250189928038	-0.00035	0.0075001	0.0079518	0.000368634712036
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501582706613	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100122385645	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150280656307	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200234780466	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250188904625	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300357166112	-0.0003	0.0070001	0.00659183	0.00036092065582
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501513356451	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100120406149	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150271741795	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200230820483	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250189899172	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300351226633	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350310305321	-0.0003	0.0065001	0.00159646	0.000428999354869
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501596114844	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.0010012271066	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150282322144	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200235430698	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250188539252	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300358141358	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350311249911	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400480852017	-0.00025	0.0060001	0.00122643	0.000423734931318
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501570176519	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100122064435	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150279082087	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200234137859	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250189193632	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300356202295	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350311258067	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.0040047826673	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450433322502	-0.00025	0.0055001	0.00111581	0.000396927513322
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501629935125	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100123441264	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150286434776	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200236892436	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250187350095	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300360333699	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350310791359	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400483774963	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450434232623	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500617206318	-0.0002	0.005	0.00100947	0.000374719974411
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501616319015	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100123162813	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150284794715	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200236335318	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250187875922	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300359498131	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350311038735	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400482660944	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450434201548	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500615814066	-0.0002	0.005	0.00100947	0.000374719974411
11	0.00550557364361	-0.0002	0.0045001	0.0010419	0.000367606699046
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501658899104	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100123960297	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150289850208	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200237930979	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250186011749	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300361891276	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350309972047	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400485851573	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450433932344	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500619801487	-0.0002	0.005	0.00100947	0.000374719974411
11	0.00550557892642	-0.0002	0.0045001	0.0010419	0.000367606699046
12	0.00600743761784	-0.00015	0.004	0.00124789	0.000365032430961
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501649919899	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100123810292	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150288802282	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200237630818	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250186459354	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.0030036144111	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350310269646	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400485251401	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450434079937	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500619051459	-0.0002	0.005	0.00100947	0.000374719974411
11	0.00550557890229	-0.0002	0.0045001	0.0010419	0.000367606699046
12	0.0060074286175	-0.00015	0.004	0.00124789	0.000365032430961
13	0.00650681700521	-0.00015	0.0035001	0.00111569	0.000354967855529
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501681063725	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100124287167	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150292393539	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200238585095	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250184776651	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300362872261	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350309063817	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400487159428	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450433350984	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500621435833	-0.0002	0.005	0.00100947	0.000374719974411
11	0.0055055763815	-0.0002	0.0045001	0.0010419	0.000367606699046
12	0.00600745722999	-0.00015	0.004	0.00124789	0.000365032430961
13	0.00650681925317	-0.00015	0.0035001	0.00111569	0.000354967855529
14	0.00700860020928	-0.0001	0.0030001	0.00122751	0.000352072181198
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501674307122	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100124194182	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150291624894	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200238399009	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250185173123	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300362593191	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350309367305	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400486787372	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450433561487	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500620970909	-0.0002	0.005	0.00100947	0.000374719974411
11	0.00550557755669	-0.0002	0.0045001	0.0010419	0.000367606699046
12	0.00600745165091	-0.00015	0.004	0.00124789	0.000365032430961
13	0.00650681949851	-0.00015	0.0035001	0.00111569	0.000354967855529
14	0.00700859369918	-0.0001	0.0030001	0.00122751	0.000352072181198
15	0.00750806144032	-0.0001	0.0025001	0.00111914	0.000357484019042
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501645080195	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100123725336	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150288233356	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200237460827	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250186688298	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.00300361186163	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350310413634	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400484911499	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.0045043413897	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500618626681	-0.0002	0.005	0.00100947	0.000374719974411
11	0.00550557864306	-0.0002	0.0045001	0.0010419	0.000367606699046
12	0.00600742352017	-0.00015	0.004	0.00124789	0.000365032430961
13	0.00650681589643	-0.00015	0.0035001	0.00111569	0.000354967855529
14	0.00700856087508	-0.0001	0.0030001	0.00122751	0.000352072181198
15	0.00750805314979	-0.0001	0.0025001	0.00111914	0.000357484019042
16	0.0080075454245	-0.0001	0.0020001	0.00103558	0.000366524996126
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.00050165071241	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100123823931	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150288895172	-0.00035	0.0085001	0.0134144	0.000357776655078
4	0.00200237658109	-0.00035	0.0080001	0.00897032	0.000355471390911
5	0.00250186421047	-0.00035	0.0075001	0.0079518	0.000368634712036
6	0.0030036148204	-0.0003	0.0070001	0.00659183	0.00036092065582
7	0.00350310244978	-0.0003	0.0065001	0.00159646	0.000428999354869
8	0.00400485305971	-0.00025	0.0060001	0.00122643	0.000423734931318
9	0.00450434068909	-0.00025	0.0055001	0.00111581	0.000396927513322
10	0.00500619119655	-0.0002	0.005	0.00100947	0.000374719974411
11	0.0055055789284	-0.0002	0.0045001	0.0010419	0.000367606699046
12	0.00600742943586	-0.00015	0.004	0.00124789	0.000365032430961
13	0.00650681716771	-0.00015	0.0035001	0.00111569	0.000354967855529
14	0.00700856777764	-0.0001	0.0030001	0.00122751	0.000352072181198
15	0.00750805540702	-0.0001	0.0025001	0.00111914	0.000357484019042
16	0.00800754303639	-0.0001	0.0020001	0.00103558	0.000366524996126
17	0.00850929364633	-5e-05	0.0015001	0.000813965	0.000355126380649
0	0.0	-0.00045	0.01	0.0337374	0.000356641718354
1	0.000501678035124	-0.0004	0.0095001	0.0297452	0.000361286147202
2	0.00100124246218	-0.0004	0.009	0.0151253	0.000366801445828
3	0.00150292049731	-0.00035	0.0085001	0.0134144	0.000357776655078
