Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.03135	0.002	0.00662807	0.000458658277962
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000502394277436	0.0313	0.0015001	0.00219108	0.000491861783485
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000502394277411	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100488805844	0.03125	0.0010001	0.00130654	0.000426496973499
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000501501718156	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100310335604	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.00150079891407	0.0313	0.0005	0.000777248	0.000369722770129
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000500801083236	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100170214642	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.001500700506	0.0313	0.0005	0.000777248	0.000369722770129
4	0.00200050024747	0.0313	1e-07	0.00187445	0.000354464097328
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000500439232986	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100097845943	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.00150047380148	0.0313	0.0005	0.000777248	0.000369722770129
4	0.00200034109553	0.0313	1e-07	0.00187445	0.000354464097328
5	0.00250030838305	0.0313	-0.0004999	0.00137139	0.000354849247725
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000500244588832	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100058917511	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.00150031904517	0.0313	0.0005	0.000777248	0.000369722770129
4	0.00200020627717	0.0313	1e-07	0.00187445	0.000354464097328
5	0.00250019350662	0.0313	-0.0004999	0.00137139	0.000354849247725
6	0.00300018073606	0.0313	-0.0009999	0.000965599	0.000361649795253
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000500132518061	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100036503499	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.00150022116993	0.0313	0.0005	0.000777248	0.000369722770129
4	0.00200011549756	0.0313	1e-07	0.00187445	0.000354464097328
5	0.00250010982406	0.0313	-0.0004999	0.00137139	0.000354849247725
6	0.00300010415056	0.0313	-0.0009999	0.000965599	0.000361649795253
7	0.00350009847706	0.0313	-0.0014999	0.00167418	0.000350669817849
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.00050006392954	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100022785852	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.00150015837065	0.0313	0.0005	0.000777248	0.000369722770129
4	0.00200005559203	0.0313	1e-07	0.00187445	0.000354464097328
5	0.00250005281287	0.0313	-0.0004999	0.00137139	0.000354849247725
6	0.0030000500337	0.0313	-0.0009999	0.000965599	0.000361649795253
7	0.00350004725453	0.0313	-0.0014999	0.00167418	0.000350669817849
8	0.00400004447536	0.0313	-0.0019999	0.000617985	0.000363344832634
0	0.0	0.03135	0.002	0.00662807	0.000458658277962
1	0.000500019761593	0.0313	0.0015001	0.00219108	0.000491861783485
2	0.00100013952289	0.03125	0.0010001	0.00130654	0.000426496973499
3	0.0015001168219	0.0313	0.0005	0.000777248	0.000369722770129
4	0.0020000153525	0.0313	1e-07	0.00187445	0.000354464097328
5	0.0025000138828	0.0313	-0.0004999	0.00137139	0.000354849247725
6	0.0030000124131	0.0313	-0.0009999	0.000965599	0.000361649795253
7	0.00350001094341	0.0313	-0.0014999	0.00167418	0.000350669817849
8	0.00400000947371	0.0313	-0.0019999	0.000617985	0.000363344832634
9	0.00450000800401	0.0313	-0.0024999	0.000265123	0.000370431484337
