Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.0006	0.0050001	0.000563566	0
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000502593284874	0.00065	0.0045	0.000249745	0
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000502593284775	0.00065	0.0045	0.000249745	0
2	0.00100498756211	0.0007	0.0040001	0.000150264	0
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000501701578121	0.00065	0.0045	0.000249745	0
2	0.00100320331679	0.0007	0.0040001	0.000150264	0
3	0.00150089882685	0.00065	0.0035	8.25529e-05	0.000530221096292
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000501001090083	0.00065	0.0045	0.000249745	0
2	0.00100180222028	0.0007	0.0040001	0.000150264	0
3	0.00150080050938	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200060023908	0.00065	0.0030001	5.99625e-05	0.000463425587318
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000501220954027	0.00065	0.0045	0.000249745	0
2	0.00100224197427	0.0007	0.0040001	0.000150264	0
3	0.00150088986699	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200062435659	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00250174534372	0.0007	0.0025001	4.84588e-05	0.000437986852645
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500763667977	0.00065	0.0045	0.000249745	0
2	0.00100132735639	0.0007	0.0040001	0.000150264	0
3	0.00150066148339	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200051040131	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.0025011740795	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.0030005082065	0.00065	0.002	3.8028e-05	0.000442160834819
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500499517065	0.00065	0.0045	0.000249745	0
2	0.00100079904108	0.0007	0.0040001	0.000150264	0
3	0.00150046475508	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200034737757	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00250074689811	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300041261211	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.0035002952346	0.00065	0.0015001	3.20079e-05	0.000435565616497
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500015914936	0.00065	0.0045	0.000249745	0
2	0.00099983183015	0.0007	0.0040001	0.000150264	0
3	0.00150001452417	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00199991382893	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.002499829744	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300001243803	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00349991174278	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.00399999443694	0.0006	0.0010001	2.76567e-05	0.000402366636318
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500038994518	0.00065	0.0045	0.000249745	0
2	0.000999877989183	0.0007	0.0040001	0.000150264	0
3	0.00150003825913	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00199993789151	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.0024998768861	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300003715605	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00349993678843	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.00399999705845	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00449993605304	0.00065	0.0005001	2.30075e-05	0.000459348468991
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500054321521	0.00065	0.0045	0.000249745	0
2	0.000999908643125	0.0007	0.0040001	0.000150264	0
3	0.00150005390799	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00199995370126	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00249990802282	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300005328768	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00349995308096	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.00399999834586	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00449995266742	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.00499995246066	0.00065	1e-07	2.08021e-05	0.000407408884841
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000499867483945	0.00065	0.0045	0.000249745	0
2	0.000999534969957	0.0007	0.0040001	0.000150264	0
3	0.00149985714662	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00199975197899	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00249951946397	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00299984164063	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.003499736473	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.00399995865069	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00449972613567	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.00499972096701	0.00065	1e-07	2.08021e-05	0.000407408884841
11	0.0054999431447	0.0006	-0.0004999	1.91928e-05	0.000407924773445
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500100049893	0.00065	0.0045	0.000249745	0
2	0.00100000009979	0.0007	0.0040001	0.000150264	0
3	0.00150010004989	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200000004989	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00250000009979	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300010004989	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00350000004989	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.004	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00450000004989	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.00500000004989	0.00065	1e-07	2.08021e-05	0.000407408884841
11	0.0055	0.0006	-0.0004999	1.91928e-05	0.000407924773445
12	0.00600010009978	0.0007	-0.001	1.6153e-05	0.000411627076074
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500099897886	0.00065	0.0045	0.000249745	0
2	0.000999999795773	0.0007	0.0040001	0.000150264	0
3	0.00150009989788	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00199999989788	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00249999979577	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300009989788	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00349999989788	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.00399999999999	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00449999989788	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.00499999989788	0.00065	1e-07	2.08021e-05	0.000407408884841
11	0.00549999999999	0.0006	-0.0004999	1.91928e-05	0.000407924773445
12	0.00600009979576	0.0007	-0.001	1.6153e-05	0.000411627076074
13	0.00649999989787	0.00065	-0.0014999	1.54973e-05	0.000440616131958
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500100063996	0.00065	0.0045	0.000249745	0
2	0.00100000012799	0.0007	0.0040001	0.000150264	0
3	0.001500100064	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200000006399	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00250000012799	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300010006399	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00350000006399	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.004	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00450000006399	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.00500000006399	0.00065	1e-07	2.08021e-05	0.000407408884841
11	0.0055	0.0006	-0.0004999	1.91928e-05	0.000407924773445
12	0.00600010012799	0.0007	-0.001	1.6153e-05	0.000411627076074
13	0.00650000006399	0.00065	-0.0014999	1.54973e-05	0.000440616131958
14	0.00700000006399	0.00065	-0.0019999	1.36495e-05	0
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.000500100000004	0.00065	0.0045	0.000249745	0
2	0.00100000000001	0.0007	0.0040001	0.000150264	0
3	0.0015001	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.002	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00250000000001	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.0030001	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.0035	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.004	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.0045	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.005	0.00065	1e-07	2.08021e-05	0.000407408884841
11	0.0055	0.0006	-0.0004999	1.91928e-05	0.000407924773445
12	0.00600010000001	0.0007	-0.001	1.6153e-05	0.000411627076074
13	0.0065	0.00065	-0.0014999	1.54973e-05	0.000440616131958
14	0.007	0.00065	-0.0019999	1.36495e-05	0
15	0.0075	0.00065	-0.0024999	1.32323e-05	0.000443180793476
0	0.0	0.0006	0.0050001	0.000563566	0
1	0.00050019709793	0.00065	0.0045	0.000249745	0
2	0.00100019419624	0.0007	0.0040001	0.000150264	0
3	0.00150019517479	0.00065	0.0035	8.25529e-05	0.000530221096292
4	0.00200009421341	0.00065	0.0030001	5.99625e-05	0.000463425587318
5	0.00250019131153	0.0007	0.0025001	4.84588e-05	0.000437986852645
6	0.00300019229007	0.00065	0.002	3.8028e-05	0.000442160834819
7	0.00350009132869	0.00065	0.0015001	3.20079e-05	0.000435565616497
8	0.00399999230743	0.0006	0.0010001	2.76567e-05	0.000402366636318
9	0.00450008940555	0.00065	0.0005001	2.30075e-05	0.000459348468991
10	0.00500008844398	0.00065	1e-07	2.08021e-05	0.000407408884841
11	0.00549998942272	0.0006	-0.0004999	1.91928e-05	0.000407924773445
12	0.00600028458034	0.0007	-0.001	1.6153e-05	0.000411627076074
13	0.00650008555927	0.00065	-0.0014999	1.54973e-05	0.000440616131958
