Your comment line - do NOT delete this line
Col 0: X-pos [m]
Col 1: Y-pos [m]
Col 2: Voltage [V]

Col 0		Col 1		Col 2
-0.0007		0.005		0.000515226
-0.00065		0.005		0.000519399
-0.0006		0.005		0.000491146
-0.00055		0.005		0.000496153
-0.0005		0.005		0.000501279
-0.00045		0.005		0.000517014
-0.0004		0.005		0.000551824
-0.00035		0.005		0.0005976
-0.0003		0.005		0.000649694
-0.00025		0.005		0.000701789
-0.0002		0.005		0.000743274
-0.00015		0.005		0.000765923
-0.0001		0.005		0.000776533
-5e-05		0.005		0.000786666
0.0		0.005		0.000791315
5e-05		0.005		0.000776414
0.0001		0.005		0.000743274
0.00015		0.005		0.00071669
0.0002		0.005		0.000694279
0.00025		0.005		0.000674848
0.0003		0.005		0.000653151
0.00035		0.005		0.000648979
0.0004		0.005		0.000604156
0.00045		0.005		0.000577454
0.0005		0.005		0.00054932
0.00055		0.005		0.000533227
0.0006		0.005		0.000548009
0.00065		0.005		0.000567082
0.0007		0.005		0.000593547
0.0007		0.0045001		0.000286939
0.00065		0.0045001		0.000272157
0.0006		0.0045001		0.000254275
0.00055		0.0045001		0.000242473
0.0005		0.0045001		0.000222565
0.00045		0.0045001		0.000217677
0.0004		0.0045001		0.000210286
0.00035		0.0045001		0.000208617
0.0003		0.0045001		0.000206948
0.00025		0.0045001		0.000221492
0.0002		0.0045001		0.000248553
0.00015		0.0045001		0.000273945
0.0001		0.0045001		0.000313761
5e-05		0.0045001		0.000344636
0.0		0.0045001		0.000360968
-5e-05		0.0045001		0.000366928
-0.0001		0.0045001		0.000366809
-0.00015		0.0045001		0.000362756
-0.0002		0.0045001		0.000349404
-0.00025		0.0045001		0.000329735
-0.0003		0.0045001		0.000297191
-0.00035		0.0045001		0.000278713
-0.0004		0.0045001		0.000272037
-0.00045		0.0045001		0.000274422
-0.0005		0.0045001		0.000286104
-0.00055		0.0045001		0.000291111
-0.0006		0.0045001		0.000295879
-0.00065		0.0045001		0.000300052
-0.0007		0.0045001		0.000291945
-0.0007		0.004		0.000236155
-0.00065		0.004		0.000242473
-0.0006		0.004		0.000233055
-0.00055		0.004		0.000236155
-0.0005		0.004		0.00022483
-0.00045		0.004		0.000208498
-0.0004		0.004		0.000223518
-0.00035		0.004		0.000204683
-0.0003		0.004		0.000202061
-0.00025		0.004		0.000216843
-0.0002		0.004		0.000241757
-0.00015		0.004		0.000247123
-0.0001		0.004		0.000268223
-5e-05		0.004		0.000283005
0.0		0.004		0.000282647
5e-05		0.004		0.000273945
0.0001		0.004		0.000250103
0.00015		0.004		0.000233413
0.0002		0.004		0.000208498
0.00025		0.004		0.000195385
0.0003		0.004		0.000192166
0.00035		0.004		0.000185371
0.0004		0.004		0.000170232
0.00045		0.004		0.000171424
0.0005		0.004		0.000177027
0.00055		0.004		0.000177146
0.0006		0.004		0.000191213
0.00065		0.004		0.000201226
0.0007		0.004		0.000214458
0.0007		0.0035001		3.07562e-05
0.00065		0.0035001		3.07562e-05
0.0006		0.0035001		2.8968e-05
0.00055		0.0035001		2.9564e-05
0.0005		0.0035001		3.30212e-05
0.00045		0.0035001		3.42133e-05
0.0004		0.0035001		3.58822e-05
0.00035		0.0035001		3.91009e-05
0.0003		0.0035001		4.48229e-05
0.00025		0.0035001		4.97105e-05
0.0002		0.0035001		5.99625e-05
0.00015		0.0035001		7.67712e-05
0.0001		0.0035001		9.31029e-05
5e-05		0.0035001		0.000104785
0.0		0.0035001		0.0001117
-5e-05		0.0035001		0.000113488
-0.0001		0.0035001		0.000117064
-0.00015		0.0035001		0.000110388
-0.0002		0.0035001		0.000101686
-0.00025		0.0035001		8.67848e-05
-0.0003		0.0035001		7.02147e-05
-0.00035		0.0035001		5.47173e-05
-0.0004		0.0035001		4.35116e-05
-0.00045		0.0035001		4.19619e-05
-0.0005		0.0035001		4.01738e-05
-0.00055		0.0035001		4.0889e-05
-0.0006		0.0035001		4.13659e-05
-0.00065		0.0035001		3.71935e-05
-0.0007		0.0035001		3.83856e-05
-0.0007		0.0030001		1.71663e-05
-0.00065		0.0030001		1.83583e-05
-0.0006		0.0030001		1.85968e-05
-0.00055		0.0030001		1.77623e-05
-0.0005		0.0030001		1.60934e-05
-0.00045		0.0030001		1.77623e-05
-0.0004		0.0030001		2.2173e-05
-0.00035		0.0030001		3.05178e-05
-0.0003		0.0030001		4.39885e-05
-0.00025		0.0030001		6.06778e-05
-0.0002		0.0030001		6.96187e-05
-0.00015		0.0030001		8.02283e-05
-0.0001		0.0030001		8.28509e-05
-5e-05		0.0030001		8.18972e-05
0.0		0.0030001		8.02283e-05
5e-05		0.0030001		7.51023e-05
0.0001		0.0030001		6.48503e-05
0.00015		0.0030001		4.92337e-05
0.0002		0.0030001		3.74319e-05
0.00025		0.0030001		2.77759e-05
0.0003		0.0030001		1.97889e-05
0.00035		0.0030001		1.81199e-05
0.0004		0.0030001		1.81199e-05
0.00045		0.0030001		1.52589e-05
0.0005		0.0030001		1.51396e-05
0.00055		0.0030001		1.37091e-05
0.0006		0.0030001		1.52589e-05
0.00065		0.0030001		1.33515e-05
0.0007		0.0030001		1.34707e-05
0.0007		0.0025		8.94075e-06
0.00065		0.0025		1.04905e-05
0.0006		0.0025		1.07289e-05
0.00055		0.0025		9.17917e-06
0.0005		0.0025		1.14442e-05
0.00045		0.0025		1.01328e-05
0.0004		0.0025		1.13249e-05
0.00035		0.0025		1.15634e-05
0.0003		0.0025		1.23978e-05
0.00025		0.0025		1.90736e-05
0.0002		0.0025		2.82527e-05
0.00015		0.0025		3.69551e-05
0.0001		0.0025		4.70879e-05
5e-05		0.0025		5.65054e-05
0.0		0.0025		5.86512e-05
-5e-05		0.0025		5.72207e-05
-0.0001		0.0025		5.96049e-05
-0.00015		0.0025		5.49557e-05
-0.0002		0.0025		4.75647e-05
-0.00025		0.0025		3.79088e-05
-0.0003		0.0025		2.65838e-05
-0.00035		0.0025		1.6451e-05
-0.0004		0.0025		1.35899e-05
-0.00045		0.0025		1.06097e-05
-0.0005		0.0025		1.08481e-05
-0.00055		0.0025		1.16826e-05
-0.0006		0.0025		1.33515e-05
-0.00065		0.0025		1.04905e-05
-0.0007		0.0025		1.02521e-05
-0.0007		0.0020001		7.86787e-06
-0.00065		0.0020001		9.05996e-06
-0.0006		0.0020001		8.10629e-06
-0.00055		0.0020001		1.03713e-05
-0.0005		0.0020001		8.82155e-06
-0.00045		0.0020001		8.10629e-06
-0.0004		0.0020001		8.82155e-06
-0.00035		0.0020001		1.21594e-05
-0.0003		0.0020001		2.06233e-05
-0.00025		0.0020001		2.82527e-05
-0.0002		0.0020001		3.92201e-05
-0.00015		0.0020001		4.55382e-05
-0.0001		0.0020001		4.92337e-05
-5e-05		0.0020001		4.98297e-05
0.0		0.0020001		5.06642e-05
5e-05		0.0020001		4.74455e-05
0.0001		0.0020001		4.33924e-05
0.00015		0.0020001		3.52862e-05
0.0002		0.0020001		2.40804e-05
0.00025		0.0020001		1.54973e-05
0.0003		0.0020001		1.03713e-05
0.00035		0.0020001		8.82155e-06
0.0004		0.0020001		8.34471e-06
0.00045		0.0020001		4.7684e-06
0.0005		0.0020001		7.98708e-06
0.00055		0.0020001		8.94075e-06
0.0006		0.0020001		6.91417e-06
0.00065		0.0020001		7.39101e-06
0.0007		0.0020001		7.15259e-06
0.0007		0.0015001		5.60287e-06
0.00065		0.0015001		7.74866e-06
0.0006		0.0015001		7.39101e-06
0.00055		0.0015001		7.39101e-06
0.0005		0.0015001		7.15259e-06
0.00045		0.0015001		5.00682e-06
0.0004		0.0015001		7.2718e-06
0.00035		0.0015001		6.19891e-06
0.0003		0.0015001		7.98708e-06
0.00025		0.0015001		1.63318e-05
0.0002		0.0015001		2.0981e-05
0.00015		0.0015001		3.05178e-05
0.0001		0.0015001		4.14851e-05
5e-05		0.0015001		4.14851e-05
0.0		0.0015001		4.51806e-05
-5e-05		0.0015001		4.33924e-05
-0.0001		0.0015001		4.20811e-05
-0.00015		0.0015001		3.62399e-05
-0.0002		0.0015001		3.20675e-05
-0.00025		0.0015001		2.37228e-05
-0.0003		0.0015001		1.5855e-05
-0.00035		0.0015001		6.91417e-06
-0.0004		0.0015001		6.43733e-06
-0.00045		0.0015001		7.51021e-06
-0.0005		0.0015001		5.96049e-06
-0.00055		0.0015001		4.64919e-06
-0.0006		0.0015001		6.91417e-06
-0.00065		0.0015001		7.15259e-06
-0.0007		0.0015001		7.39101e-06
-0.0007		0.0010001		6.31812e-06
-0.00065		0.0010001		6.43733e-06
-0.0006		0.0010001		7.39101e-06
-0.00055		0.0010001		6.0797e-06
-0.0005		0.0010001		6.67575e-06
-0.00045		0.0010001		6.19891e-06
-0.0004		0.0010001		6.31812e-06
-0.00035		0.0010001		8.46392e-06
-0.0003		0.0010001		1.16826e-05
-0.00025		0.0010001		1.83583e-05
-0.0002		0.0010001		2.96832e-05
-0.00015		0.0010001		3.39749e-05
-0.0001		0.0010001		3.68359e-05
-5e-05		0.0010001		3.62399e-05
0.0		0.0010001		3.91009e-05
5e-05		0.0010001		3.8624e-05
0.0001		0.0010001		3.56438e-05
0.00015		0.0010001		2.78951e-05
0.0002		0.0010001		2.0981e-05
0.00025		0.0010001		1.16826e-05
0.0003		0.0010001		9.89443e-06
0.00035		0.0010001		5.00682e-06
0.0004		0.0010001		7.39101e-06
0.00045		0.0010001		5.72208e-06
0.0005		0.0010001		6.19891e-06
0.00055		0.0010001		7.03338e-06
0.0006		0.0010001		4.88761e-06
0.00065		0.0010001		6.91417e-06
0.0007		0.0010001		5.96049e-06
0.0007		0.0005001		3.45708e-06
0.00065		0.0005001		5.36445e-06
0.0006		0.0005001		5.12603e-06
0.00055		0.0005001		5.24524e-06
0.0005		0.0005001		7.39101e-06
0.00045		0.0005001		6.19891e-06
0.0004		0.0005001		5.24524e-06
0.00035		0.0005001		6.43733e-06
0.0003		0.0005001		9.29838e-06
0.00025		0.0005001		1.31131e-05
0.0002		0.0005001		1.90736e-05
0.00015		0.0005001		2.82527e-05
0.0001		0.0005001		3.13523e-05
5e-05		0.0005001		3.42133e-05
0.0		0.0005001		3.68359e-05
-5e-05		0.0005001		3.5763e-05
-0.0001		0.0005001		3.55246e-05
-0.00015		0.0005001		3.02793e-05
-0.0002		0.0005001		2.18154e-05
-0.00025		0.0005001		1.66894e-05
-0.0003		0.0005001		8.2255e-06
-0.00035		0.0005001		8.46392e-06
-0.0004		0.0005001		5.36445e-06
-0.00045		0.0005001		6.79496e-06
-0.0005		0.0005001		5.96049e-06
-0.00055		0.0005001		4.05314e-06
-0.0006		0.0005001		5.84128e-06
-0.00065		0.0005001		1.31131e-06
-0.0007		0.0005001		4.88761e-06
-0.0007		1e-07		3.57629e-06
-0.00065		1e-07		5.96049e-06
-0.0006		1e-07		3.21867e-06
-0.00055		1e-07		4.7684e-06
-0.0005		1e-07		5.96049e-06
-0.00045		1e-07		4.29156e-06
-0.0004		1e-07		4.52998e-06
-0.00035		1e-07		5.12603e-06
-0.0003		1e-07		7.03338e-06
-0.00025		1e-07		1.35899e-05
-0.0002		1e-07		2.07425e-05
-0.00015		1e-07		2.65838e-05
-0.0001		1e-07		2.90872e-05
-5e-05		1e-07		3.19483e-05
0.0		1e-07		3.32596e-05
5e-05		1e-07		2.94448e-05
0.0001		1e-07		3.02793e-05
0.00015		1e-07		2.51533e-05
0.0002		1e-07		1.83583e-05
0.00025		1e-07		1.37091e-05
0.0003		1e-07		8.46392e-06
0.00035		1e-07		6.43733e-06
0.0004		1e-07		3.21867e-06
0.00045		1e-07		4.05314e-06
0.0005		1e-07		7.39101e-06
0.00055		1e-07		5.24524e-06
0.0006		1e-07		3.09946e-06
0.00065		1e-07		4.05314e-06
0.0007		1e-07		3.09946e-06
0.0007		-0.0004999		5.12603e-06
0.00065		-0.0004999		3.45708e-06
0.0006		-0.0004999		2.26499e-06
0.00055		-0.0004999		3.6955e-06
0.0005		-0.0004999		3.33787e-06
0.00045		-0.0004999		2.98025e-06
0.0004		-0.0004999		4.64919e-06
0.00035		-0.0004999		6.19891e-06
0.0003		-0.0004999		9.29838e-06
0.00025		-0.0004999		1.21594e-05
0.0002		-0.0004999		1.75239e-05
0.00015		-0.0004999		2.27691e-05
0.0001		-0.0004999		2.68222e-05
5e-05		-0.0004999		2.65838e-05
0.0		-0.0004999		2.76567e-05
-5e-05		-0.0004999		2.76567e-05
-0.0001		-0.0004999		2.68222e-05
-0.00015		-0.0004999		2.18154e-05
-0.0002		-0.0004999		1.81199e-05
-0.00025		-0.0004999		1.03713e-05
-0.0003		-0.0004999		4.88761e-06
-0.00035		-0.0004999		4.88761e-06
-0.0004		-0.0004999		4.05314e-06
-0.00045		-0.0004999		4.29156e-06
-0.0005		-0.0004999		2.98025e-06
-0.00055		-0.0004999		2.74183e-06
-0.0006		-0.0004999		2.50341e-06
-0.00065		-0.0004999		5.84128e-06
-0.0007		-0.0004999		2.98025e-06
-0.0007		-0.0009999		2.86104e-06
-0.00065		-0.0009999		3.45708e-06
-0.0006		-0.0009999		3.21867e-06
-0.00055		-0.0009999		6.19891e-06
-0.0005		-0.0009999		2.26499e-06
-0.00045		-0.0009999		3.21867e-06
-0.0004		-0.0009999		2.14578e-06
-0.00035		-0.0009999		2.98025e-06
-0.0003		-0.0009999		4.88761e-06
-0.00025		-0.0009999		5.96049e-06
-0.0002		-0.0009999		1.38283e-05
-0.00015		-0.0009999		1.78815e-05
-0.0001		-0.0009999		2.41996e-05
-5e-05		-0.0009999		2.47956e-05
0.0		-0.0009999		2.31267e-05
5e-05		-0.0009999		2.51533e-05
0.0001		-0.0009999		2.47956e-05
0.00015		-0.0009999		2.28883e-05
0.0002		-0.0009999		1.83583e-05
0.00025		-0.0009999		1.32323e-05
0.0003		-0.0009999		7.98708e-06
0.00035		-0.0009999		4.29156e-06
0.0004		-0.0009999		3.09946e-06
0.00045		-0.0009999		3.45708e-06
0.0005		-0.0009999		3.09946e-06
0.00055		-0.0009999		2.50341e-06
0.0006		-0.0009999		2.98025e-06
0.00065		-0.0009999		1.43052e-06
0.0007		-0.0009999		2.02657e-06
0.0007		-0.0014999		3.6955e-06
0.00065		-0.0014999		2.3842e-06
0.0006		-0.0014999		3.57629e-06
0.00055		-0.0014999		1.1921e-07
