Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.0298	1e-07	0.0419848	0.000346409856468
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000502493781056	0.02985	-0.0004999	0.1073	0.000278085939023
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501874085864	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100124921886	0.02985	-0.0009999	0.00908667	0.000371409317352
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000502097512996	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100119922178	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150329673478	0.0299	-0.0014999	0.00210573	0.0004114591929
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501873422169	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100124921961	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150312264178	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200249843923	0.0299	-0.0019999	0.000694279	0.00040752723924
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501599244848	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100119948177	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150279872662	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200239896354	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.00250199920046	0.0299	-0.0024999	0.000378909	0.000416919407985
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501348542313	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100109029991	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150243884223	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200218059982	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.00250192235742	0.0299	-0.0024999	0.000378909	0.000416919407985
6	0.00300166411502	0.0299	-0.0029999	0.000355871	0.000427318862221
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501137934762	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100096644648	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150210438125	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200193289297	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.00250176140469	0.0299	-0.0024999	0.000378909	0.000416919407985
6	0.00300158991641	0.0299	-0.0029999	0.000355871	0.000427318862221
7	0.00350141842813	0.0299	-0.0034999	0.000283958	0.000470956864305
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501215724317	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100101507169	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150223079601	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200203014338	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.00250182949076	0.0299	-0.0024999	0.000378909	0.000416919407985
6	0.00300162883813	0.0299	-0.0029999	0.000355871	0.000427318862221
7	0.0035014281855	0.0299	-0.0034999	0.000283958	0.000470956864305
8	0.00400264390982	0.02995	-0.0039999	0.000186295	0.00040433401709
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501199337143	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100100509235	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150220442949	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.0020020101847	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.00250181593991	0.0299	-0.0024999	0.000378909	0.000416919407985
6	0.00300162169512	0.0299	-0.0029999	0.000355871	0.000427318862221
7	0.00350142745033	0.0299	-0.0034999	0.000283958	0.000470956864305
8	0.00400262678747	0.02995	-0.0039999	0.000186295	0.00040433401709
9	0.00450253250383	0.02995	-0.0045	0.000148983	0.000405132265851
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501144148202	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100097044472	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150211459293	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200194088945	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.00250176718597	0.0299	-0.0024999	0.000378909	0.000416919407985
6	0.00300159348249	0.0299	-0.0029999	0.000355871	0.000427318862221
7	0.00350141977901	0.0299	-0.0034999	0.000283958	0.000470956864305
8	0.00400256392722	0.02995	-0.0039999	0.000186295	0.00040433401709
9	0.004502490189	0.02995	-0.0045	0.000148983	0.000405132265851
10	0.00500231648552	0.02995	-0.005	0.000127257	0.000402020983047
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.000501073796572	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100092407433	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.0015019978709	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200184814865	0.0299	-0.0019999	0.000694279	0.00040752723924
5	0.0025016984264	0.0299	-0.0024999	0.000378909	0.000416919407985
6	0.00300154870416	0.0299	-0.0029999	0.000355871	0.000427318862221
7	0.00350139898191	0.0299	-0.0034999	0.000283958	0.000470956864305
8	0.00400247277848	0.02995	-0.0039999	0.000186295	0.00040433401709
9	0.00450242302629	0.02995	-0.0045	0.000148983	0.000405132265851
10	0.00500227330404	0.02995	-0.005	0.000127257	0.000402020983047
11	0.00550202361174	0.02995	-0.0054999	0.000105083	0.000400331741464
0	0.0	0.0298	1e-07	0.0419848	0.000346409856468
1	0.00050112421383	0.02985	-0.0004999	0.1073	0.000278085939023
2	0.00100095754938	0.02985	-0.0009999	0.00908667	0.000371409317352
3	0.00150208176321	0.0299	-0.0014999	0.00210573	0.0004114591929
4	0.00200191509876	0.0299	-0.0019999	0.000694279	0.00040752723924
