Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	-0.0002	0.0129999	0.00831896	0.000517523679687
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.0004999	-0.0002	0.0125	0.019581	0.000449461331873
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499275091634	-0.0002	0.0125	0.019581	0.000449461331873
2	0.00100114934357	-0.00015	0.012	0.011776	0.000445053160638
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499500184508	-0.0002	0.0125	0.019581	0.000449461331873
2	0.00100109962781	-0.00015	0.012	0.011776	0.000445053160638
3	0.00150069973234	-0.00015	0.0115	0.0113392	0.000457063187253
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499675044012	-0.0002	0.0125	0.019581	0.000449461331873
2	0.00100094987756	-0.00015	0.012	0.011776	0.000445053160638
3	0.00150072487657	-0.00015	0.0115	0.0113392	0.000457063187253
4	0.00200049987558	-0.00015	0.011	0.00716022	0.000369462519257
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499555341083	-0.0002	0.0125	0.019581	0.000449461331873
2	0.00100106697802	-0.00015	0.012	0.011776	0.000445053160638
3	0.00150072225015	-0.00015	0.0115	0.0113392	0.000457063187253
4	0.00200037752229	-0.00015	0.011	0.00716022	0.000369462519257
5	0.00250188915922	-0.0001	0.0105	0.00715831	0.000381737063065
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499581393578	-0.0002	0.0125	0.019581	0.000449461331873
2	0.00100104757245	-0.00015	0.012	0.011776	0.000445053160638
3	0.00150072890229	-0.00015	0.0115	0.0113392	0.000457063187253
4	0.00200041023214	-0.00015	0.011	0.00716022	0.000369462519257
5	0.00250187641101	-0.0001	0.0105	0.00715831	0.000381737063065
6	0.00300165767712	-0.0001	0.0099999	0.0045853	0.000381378417703
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499641902557	-0.0002	0.0125	0.019581	0.000449461331873
2	0.0010009902479	-0.00015	0.012	0.011776	0.000445053160638
3	0.00150073209883	-0.00015	0.0115	0.0113392	0.000457063187253
4	0.00200047394976	-0.00015	0.011	0.00716022	0.000369462519257
5	0.0025018222951	-0.0001	0.0105	0.00715831	0.000381737063065
6	0.0030016640944	-0.0001	0.0099999	0.0045853	0.000381378417703
7	0.00350140594533	-0.0001	0.0094999	0.00465968	0.000403921256371
0	0.0	-0.0002	0.0129999	0.00831896	0.000517523679687
1	0.000499782628032	-0.0002	0.0125	0.019581	0.000449461331873
2	0.00100074866078	-0.00015	0.012	0.011776	0.000445053160638
3	0.00150063126533	-0.00015	0.0115	0.0113392	0.000457063187253
4	0.00200051386989	-0.00015	0.011	0.00716022	0.000369462519257
5	0.00250147990264	-0.0001	0.0105	0.00715831	0.000381737063065
6	0.00300146248371	-0.0001	0.0099999	0.0045853	0.000381378417703
7	0.00350134508826	-0.0001	0.0094999	0.00465968	0.000403921256371
