Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	-0.0001	0.005	0.000791673	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000943398113206	0.0007	0.0045	0.000388028	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000908601555188	0.0007	0.0045	0.000388028	0
2	0.00127784573736	0.0007	0.0040001	0.000266077	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000383620633806	0.0007	0.0045	0.000388028	0
2	0.000878641510651	0.0007	0.0040001	0.000266077	0
3	0.00149919808687	-0.0002	0.0035001	0.000135065	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000239109307538	0.0007	0.0045	0.000388028	0
2	0.000716333722702	0.0007	0.0040001	0.000266077	0
3	0.00146164049489	-0.0002	0.0035001	0.000135065	0
4	0.00193896037403	-0.0002	0.0030001	6.17509e-05	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000264140998712	0.0007	0.0045	0.000388028	0
2	0.000745282219725	0.0007	0.0040001	0.000266077	0
3	0.00147075321675	-0.0002	0.0035001	0.000135065	0
4	0.00195199068526	-0.0002	0.0030001	6.17509e-05	0
5	0.00243322815376	-0.0002	0.0025001	4.45845e-05	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000299353720714	0.0007	0.0045	0.000388028	0
2	0.000785431665641	0.0007	0.0040001	0.000266077	0
3	0.00148178098726	-0.0002	0.0035001	0.000135065	0
4	0.00196795616722	-0.0002	0.0030001	6.17509e-05	0
5	0.00245413134718	-0.0002	0.0025001	4.45845e-05	0
6	0.00294030652714	-0.0002	0.0020001	3.24252e-05	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000330728503304	0.0007	0.0045	0.000388028	0
2	0.000820622225135	0.0007	0.0040001	0.000266077	0
3	0.00148978506429	-0.0002	0.0035001	0.000135065	0
4	0.00197977678447	-0.0002	0.0030001	6.17509e-05	0
5	0.00246976850464	-0.0002	0.0025001	4.45845e-05	0
6	0.00295976022482	-0.0002	0.0020001	3.24252e-05	0
7	0.00344975194499	-0.0002	0.0015001	2.83719e-05	0
0	0.0	-0.0001	0.005	0.000791673	0
1	0.000368276156129	0.0007	0.0045	0.000388028	0
2	0.000861983640358	0.0007	0.0040001	0.000266077	0
3	0.00149701123635	-0.0002	0.0035001	0.000135065	0
4	0.00199081748183	-0.0002	0.0030001	6.17509e-05	0
5	0.00248462372731	-0.0002	0.0025001	4.45845e-05	0
6	0.00297842997279	-0.0002	0.0020001	3.24252e-05	0
7	0.00347223621827	-0.0002	0.0015001	2.83719e-05	0
8	0.00395035120258	-0.0001	0.0010001	2.51533e-05	0
0	0.0	-0.0001	0.005	0.000791673	0
