Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.0	0.005	0.000796083	0
0	0.0	0.0	0.005	0.000796083	0
1	0.000509803893669	-0.0001	0.0045001	0.000364186	0
0	0.0	0.0	0.005	0.000796083	0
1	0.000502265293947	-0.0001	0.0045001	0.000364186	0
2	0.00100021245074	-2.5e-05	0.0040001	0.000245454	0
0	0.0	0.0	0.005	0.000796083	0
1	0.000501349222824	-0.0001	0.0045001	0.000364186	0
2	0.00100016309404	-2.5e-05	0.0040001	0.000245454	0
3	0.00150048287398	-5e-05	0.0035001	0.0001359	0.000549289086544
0	0.0	0.0	0.005	0.000796083	0
1	0.000500876860819	-0.0001	0.0045001	0.000364186	0
2	0.0010001002967	-2.5e-05	0.0040001	0.000245454	0
3	0.00150032568683	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00200030058839	-5e-05	0.0030001	9.77521e-05	0.000417598041783
0	0.0	0.0	0.005	0.000796083	0
1	0.000499899880154	-0.0001	0.0045001	0.000364186	0
2	0.000999899970038	-2.5e-05	0.0040001	0.000245454	0
3	0.00149989994008	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199989994008	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249989997004	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
0	0.0	0.0	0.005	0.000796083	0
1	0.000499539287568	-0.0001	0.0045001	0.000364186	0
2	0.00099980423028	-2.5e-05	0.0040001	0.000245454	0
3	0.0014997116554	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199970845992	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249979464384	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299979144836	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
0	0.0	0.0	0.005	0.000796083	0
1	0.000499840312075	-0.0001	0.0045001	0.000364186	0
2	0.00099988492263	-2.5e-05	0.0040001	0.000245454	0
3	0.00149986993404	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199986984524	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249988465623	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299988456742	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349986957884	-5e-05	0.0015001	5.01873e-05	0.000390662321029
0	0.0	0.0	0.005	0.000796083	0
1	0.000499307845466	-0.0001	0.0045001	0.000364186	0
2	0.000999737059694	-2.5e-05	0.0040001	0.000245454	0
3	0.00149958263366	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199957411768	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249971151178	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299970299581	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349954856977	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399983187393	0.0	0.0010001	4.6015e-05	0.000406614963754
0	0.0	0.0	0.005	0.000796083	0
1	0.000498778898304	-0.0001	0.0045001	0.000364186	0
2	0.000999567621033	-2.5e-05	0.0040001	0.000245454	0
3	0.00149926501212	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199923523611	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249947829302	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299944851701	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349914590809	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399966179791	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450000484886	2.5e-05	0.0005	4.20811e-05	0.000395262925916
0	0.0	0.0	0.005	0.000796083	0
1	0.000499253265856	-0.0001	0.0045001	0.000364186	0
2	0.000999720587451	-2.5e-05	0.0040001	0.000245454	0
3	0.00149955130461	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199954117288	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249969019225	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299968006052	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349951077768	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399981894816	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450006796551	2.5e-05	0.0005	4.20811e-05	0.000395262925916
10	0.00499958038045	-5e-05	0.0	3.5763e-05	0.000400985055529
0	0.0	0.0	0.005	0.000796083	0
1	0.000499350529099	-0.0001	0.0045001	0.000364186	0
2	0.000999749775186	-2.5e-05	0.0040001	0.000245454	0
3	0.00149960689644	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.0019995995489	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249972773257	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299972038504	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349957750629	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399984122117	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450006940337	2.5e-05	0.0005	4.20811e-05	0.000395262925916
10	0.00499965546221	-5e-05	0.0	3.5763e-05	0.000400985055529
11	0.00549968364735	-2.5e-05	-0.0004999	3.37365e-05	0.000383554185376
0	0.0	0.0	0.005	0.000796083	0
1	0.000499258002483	-0.0001	0.0045001	0.000364186	0
2	0.000999722026404	-2.5e-05	0.0040001	0.000245454	0
3	0.00149955403693	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199954405081	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249969206803	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299968208191	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349951409244	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399982011301	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450006812824	2.5e-05	0.0005	4.20811e-05	0.000395262925916
10	0.00499958413208	-5e-05	0.0	3.5763e-05	0.000400985055529
11	0.0054996321513	-2.5e-05	-0.0004999	3.37365e-05	0.000383554185376
12	0.00599978016852	0.0	-0.0009999	2.99216e-05	0
0	0.0	0.0	0.005	0.000796083	0
1	0.000499070135376	-0.0001	0.0045001	0.000364186	0
2	0.000999663594971	-2.5e-05	0.0040001	0.000245454	0
3	0.00149944372455	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199942718663	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249961398122	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299959744331	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349937757289	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399976769998	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450005449126	2.5e-05	0.0005	4.20811e-05	0.000395262925916
10	0.00499942795583	-5e-05	0.0	3.5763e-05	0.000400985055529
11	0.00549951475372	-2.5e-05	-0.0004999	3.37365e-05	0.000383554185376
12	0.00599970154831	0.0	-0.0009999	2.99216e-05	0
13	0.0064998883429	2.5e-05	-0.0014999	2.92064e-05	0.000371868482476
0	0.0	0.0	0.005	0.000796083	0
1	0.000499098739654	-0.0001	0.0045001	0.000364186	0
2	0.00099967267026	-2.5e-05	0.0040001	0.000245454	0
3	0.0014994607757	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.00199944533743	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249962635546	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299961091719	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349939902263	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399977649694	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450005751188	2.5e-05	0.0005	4.20811e-05	0.000395262925916
10	0.00499945270474	-5e-05	0.0	3.5763e-05	0.000400985055529
11	0.00549953372585	-2.5e-05	-0.0004999	3.37365e-05	0.000383554185376
12	0.00599971474387	0.0	-0.0009999	2.99216e-05	0
13	0.00649989576189	2.5e-05	-0.0014999	2.92064e-05	0.000371868482476
14	0.00699968386733	0.0	-0.0019999	2.4438e-05	0.000352291397224
0	0.0	0.0	0.005	0.000796083	0
1	0.000498905753668	-0.0001	0.0045001	0.000364186	0
2	0.000999610217654	-2.5e-05	0.0040001	0.000245454	0
3	0.00149934398734	-5e-05	0.0035001	0.0001359	0.000549289086544
4	0.0019993204306	-5e-05	0.0030001	9.77521e-05	0.000417598041783
5	0.00249953954743	-2.5e-05	0.0025001	6.75921e-05	0.000425813842816
6	0.00299951599069	-2.5e-05	0.0020001	6.11548e-05	0.000393457301181
7	0.00349924976038	-5e-05	0.0015001	5.01873e-05	0.000390662321029
8	0.00399971155079	0.0	0.0010001	4.6015e-05	0.000406614963754
9	0.00450003066291	2.5e-05	0.0005	4.20811e-05	0.000395262925916
10	0.00499927908544	-5e-05	0.0	3.5763e-05	0.000400985055529
11	0.00549939820699	-2.5e-05	-0.0004999	3.37365e-05	0.000383554185376
12	0.00599961732382	0.0	-0.0009999	2.99216e-05	0
13	0.00649983644066	2.5e-05	-0.0014999	2.92064e-05	0.000371868482476
14	0.00699957021034	0.0	-0.0019999	2.4438e-05	0.000352291397224
15	0.00750003200075	5e-05	-0.0024999	2.14578e-05	0.000379766162739
0	0.0	0.0	0.005	0.000796083	0
1	0.000498688831217	-0.0001	0.0045001	0.000364186	0
2	0.000999536647365	-2.5e-05	0.0040001	0.000245454	0
3	0.00149920789674	-5e-05	0.0035001	0.0001359	0.000549289086544
