Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.0	0.005	0.000791315	0
0	0.0	0.0	0.005	0.000791315	0
1	0.000502394277436	-5e-05	0.0045001	0.000366928	0
0	0.0	0.0	0.005	0.000791315	0
1	0.000501774128066	-5e-05	0.0045001	0.000366928	0
2	0.001001249219	-5e-05	0.004	0.000283005	0
0	0.0	0.0	0.005	0.000791315	0
1	0.000501997708842	-5e-05	0.0045001	0.000366928	0
2	0.00100119921367	-5e-05	0.004	0.000283005	0
3	0.00150319692251	-0.0001	0.0035001	0.000117064	0.000542318245373
0	0.0	0.0	0.005	0.000791315	0
1	0.000501773577849	-5e-05	0.0045001	0.000366928	0
2	0.00100124921959	-5e-05	0.004	0.000283005	0
3	0.00150302279744	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00200239856404	-0.0001	0.0030001	8.28509e-05	0.000488876738961
0	0.0	0.0	0.005	0.000791315	0
1	0.000501499305129	-5e-05	0.0045001	0.000366928	0
2	0.00100119947522	-5e-05	0.004	0.000283005	0
3	0.00150269878035	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00200229903039	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.00250199920047	-0.0001	0.0025	5.96049e-05	0.000477476111736
0	0.0	0.0	0.005	0.000791315	0
1	0.000500407769044	-5e-05	0.0045001	0.000366928	0
2	0.00100047897354	-5e-05	0.004	0.000283005	0
3	0.00150088674259	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00200085795284	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.00250092915734	-0.0001	0.0025	5.96049e-05	0.000477476111736
6	0.00299972726729	0.0	0.0020001	5.06642e-05	0.000461637084439
0	0.0	0.0	0.005	0.000791315	0
1	0.000499779357991	-5e-05	0.0045001	0.000366928	0
2	0.000999877936341	-5e-05	0.004	0.000283005	0
3	0.00149965729433	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00199965587297	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.00249975445132	-0.0001	0.0025	5.96049e-05	0.000477476111736
6	0.00299989147209	0.0	0.0020001	5.06642e-05	0.000461637084439
7	0.00349989005073	0.0	0.0015001	4.51806e-05	0.00044512903411
0	0.0	0.0	0.005	0.000791315	0
1	0.000499465494432	-5e-05	0.0045001	0.000366928	0
2	0.000999548092523	-5e-05	0.004	0.000283005	0
3	0.00149901358695	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00199899618853	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.00249907878662	-0.0001	0.0025	5.96049e-05	0.000477476111736
6	0.0029997956129	0.0	0.0020001	5.06642e-05	0.000461637084439
7	0.00349977821447	0.0	0.0015001	4.51806e-05	0.00044512903411
8	0.00399976081604	0.0	0.0010001	3.91009e-05	0.000451946092993
0	0.0	0.0	0.005	0.000791315	0
1	0.000499324337783	-5e-05	0.0045001	0.000366928	0
2	0.000999394533542	-5e-05	0.004	0.000283005	0
3	0.00149871887133	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00199868907304	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.0024987592688	-0.0001	0.0025	5.96049e-05	0.000477476111736
6	0.00299972121627	0.0	0.0020001	5.06642e-05	0.000461637084439
7	0.00349969141799	0.0	0.0015001	4.51806e-05	0.00044512903411
8	0.0039996616197	0.0	0.0010001	3.91009e-05	0.000451946092993
9	0.00449963182142	0.0	0.0005001	3.68359e-05	0.000439991415052
0	0.0	0.0	0.005	0.000791315	0
1	0.00049927381528	-5e-05	0.0045001	0.000366928	0
2	0.000999338851226	-5e-05	0.004	0.000283005	0
3	0.00149861266651	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00199857770944	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.00249864274539	-0.0001	0.0025	5.96049e-05	0.000477476111736
6	0.00299969026461	0.0	0.0020001	5.06642e-05	0.000461637084439
7	0.00349965530755	0.0	0.0015001	4.51806e-05	0.00044512903411
8	0.00399962035049	0.0	0.0010001	3.91009e-05	0.000451946092993
9	0.00449958539343	0.0	0.0005001	3.68359e-05	0.000439991415052
10	0.00499955043636	0.0	1e-07	3.32596e-05	0.000447027260283
0	0.0	0.0	0.005	0.000791315	0
1	0.000499269996386	-5e-05	0.0045001	0.000366928	0
2	0.000999334627352	-5e-05	0.004	0.000283005	0
3	0.00149860462374	-0.0001	0.0035001	0.000117064	0.000542318245373
4	0.00199856926178	-0.0001	0.0030001	8.28509e-05	0.000488876738961
5	0.00249863389274	-0.0001	0.0025	5.96049e-05	0.000477476111736
6	0.00299968783531	0.0	0.0020001	5.06642e-05	0.000461637084439
7	0.00349965247334	0.0	0.0015001	4.51806e-05	0.00044512903411
8	0.00399961711138	0.0	0.0010001	3.91009e-05	0.000451946092993
9	0.00449958174942	0.0	0.0005001	3.68359e-05	0.000439991415052
