Your comment line - do NOT delete this line
Col 0: X-pos [m]
Col 1: Y-pos [m]
Col 2: Voltage [V]

Col 0		Col 1		Col 2
-0.0007		0.005		0.000478746
-0.000675		0.005		0.00048125
-0.00065		0.005		0.000497583
-0.000625		0.005		0.000515226
-0.0006		0.005		0.000529412
-0.000575		0.005		0.000536922
-0.00055		0.005		0.000545267
-0.000525		0.005		0.000554565
-0.0005		0.005		0.000565056
-0.000475		0.005		0.000572924
-0.00045		0.005		0.000581387
-0.000425		0.005		0.000594381
-0.0004		0.005		0.000603918
-0.000375		0.005		0.00061262
-0.00035		0.005		0.000632647
-0.000325		0.005		0.000651602
-0.0003		0.005		0.000677351
-0.000275		0.005		0.000696067
-0.00025		0.005		0.000714783
-0.000225		0.005		0.000729445
-0.0002		0.005		0.000741128
-0.000175		0.005		0.000754599
-0.00015		0.005		0.000760321
-0.000125		0.005		0.000769977
-0.0001		0.005		0.000776533
-7.5e-05		0.005		0.000784162
-5e-05		0.005		0.000790242
-2.5e-05		0.005		0.000795249
0.0		0.005		0.000796083
2.5e-05		0.005		0.000784043
5e-05		0.005		0.000763658
7.5e-05		0.005		0.000738148
0.0001		0.005		0.000713471
0.000125		0.005		0.000696782
0.00015		0.005		0.000681762
0.000175		0.005		0.000671748
0.0002		0.005		0.000668053
0.000225		0.005		0.000667218
0.00025		0.005		0.000664834
0.000275		0.005		0.000667576
0.0003		0.005		0.000658993
0.000325		0.005		0.000653509
0.00035		0.005		0.000640754
0.000375		0.005		0.000637893
0.0004		0.005		0.000630025
0.000425		0.005		0.000633005
0.00045		0.005		0.000635628
0.000475		0.005		0.000637177
0.0005		0.005		0.000645522
0.000525		0.005		0.000652555
0.00055		0.005		0.000650052
0.000575		0.005		0.000647191
0.0006		0.005		0.000652794
0.000625		0.005		0.00065494
0.00065		0.005		0.000658873
0.000675		0.005		0.000660542
0.0007		0.005		0.000661019
0.0007		0.0045001		0.000295641
0.000675		0.0045001		0.000285031
0.00065		0.0045001		0.000274064
0.000625		0.0045001		0.000265481
0.0006		0.0045001		0.000254156
0.000575		0.0045001		0.000248315
0.00055		0.0045001		0.0002383
0.000525		0.0045001		0.000231625
0.0005		0.0045001		0.000222445
0.000475		0.0045001		0.00021422
0.00045		0.0045001		0.000210525
0.000425		0.0045001		0.000211717
0.0004		0.0045001		0.00021422
0.000375		0.0045001		0.000219465
0.00035		0.0045001		0.000221611
0.000325		0.0045001		0.000225306
0.0003		0.0045001		0.000226737
0.000275		0.0045001		0.000230552
0.00025		0.0045001		0.000227571
0.000225		0.0045001		0.00023842
0.0002		0.0045001		0.000246884
0.000175		0.0045001		0.00025511
0.00015		0.0045001		0.000269296
0.000125		0.0045001		0.000284912
0.0001		0.0045001		0.000296952
7.5e-05		0.0045001		0.000312688
5e-05		0.0045001		0.000330569
2.5e-05		0.0045001		0.000347974
0.0		0.0045001		0.000358464
-2.5e-05		0.0045001		0.000358822
-5e-05		0.0045001		0.000363948
-7.5e-05		0.0045001		0.000363829
-0.0001		0.0045001		0.000364186
-0.000125		0.0045001		0.000359179
-0.00015		0.0045001		0.000352742
-0.000175		0.0045001		0.000346305
-0.0002		0.0045001		0.000335695
-0.000225		0.0045001		0.000330569
-0.00025		0.0045001		0.000318291
-0.000275		0.0045001		0.000308992
-0.0003		0.0045001		0.000293853
-0.000325		0.0045001		0.000285389
-0.00035		0.0045001		0.000281574
-0.000375		0.0045001		0.000275971
-0.0004		0.0045001		0.000273706
-0.000425		0.0045001		0.000274779
-0.00045		0.0045001		0.000273706
-0.000475		0.0045001		0.000279428
-0.0005		0.0045001		0.000290038
-0.000525		0.0045001		0.000289442
-0.00055		0.0045001		0.000293138
-0.000575		0.0045001		0.000290396
-0.0006		0.0045001		0.000293018
-0.000625		0.0045001		0.000291826
-0.00065		0.0045001		0.00028825
-0.000675		0.0045001		0.000280263
-0.0007		0.0045001		0.000282289
-0.0007		0.0040001		0.00020361
-0.000675		0.0040001		0.000201584
-0.00065		0.0040001		0.000201107
-0.000625		0.0040001		0.00019765
-0.0006		0.0040001		0.000202299
-0.000575		0.0040001		0.000204802
-0.00055		0.0040001		0.000205995
-0.000525		0.0040001		0.000201107
-0.0005		0.0040001		0.000196577
-0.000475		0.0040001		0.000189544
-0.00045		0.0040001		0.000191093
-0.000425		0.0040001		0.00019157
-0.0004		0.0040001		0.000189782
-0.000375		0.0040001		0.000183941
-0.00035		0.0040001		0.000184775
-0.000325		0.0040001		0.000182749
-0.0003		0.0040001		0.000187756
-0.000275		0.0040001		0.000197769
-0.00025		0.0040001		0.000205279
-0.000225		0.0040001		0.000211121
-0.0002		0.0040001		0.000211836
-0.000175		0.0040001		0.000218512
-0.00015		0.0040001		0.000227691
-0.000125		0.0040001		0.000234962
-0.0001		0.0040001		0.000241877
-7.5e-05		0.0040001		0.000237823
-5e-05		0.0040001		0.000240208
-2.5e-05		0.0040001		0.000245454
0.0		0.0040001		0.000243307
2.5e-05		0.0040001		0.000238777
5e-05		0.0040001		0.000222922
7.5e-05		0.0040001		0.000210882
0.0001		0.0040001		0.000206233
0.000125		0.0040001		0.000199557
0.00015		0.0040001		0.000190378
0.000175		0.0040001		0.000185252
0.0002		0.0040001		0.000174046
0.000225		0.0040001		0.000166417
0.00025		0.0040001		0.00016904
0.000275		0.0040001		0.000168682
0.0003		0.0040001		0.000166417
0.000325		0.0040001		0.000160576
0.00035		0.0040001		0.000157953
0.000375		0.0040001		0.0001539
0.0004		0.0040001		0.000154019
0.000425		0.0040001		0.000148774
0.00045		0.0040001		0.000152231
0.000475		0.0040001		0.000153066
0.0005		0.0040001		0.000161172
0.000525		0.0040001		0.000170113
0.00055		0.0040001		0.000176431
0.000575		0.0040001		0.000174523
0.0006		0.0040001		0.000185014
0.000625		0.0040001		0.00019157
0.00065		0.0040001		0.00020373
0.000675		0.0040001		0.000208617
0.0007		0.0040001		0.000213743
0.0007		0.0035001		3.17099e-05
0.000675		0.0035001		3.5167e-05
0.00065		0.0035001		3.40941e-05
0.000625		0.0035001		3.52862e-05
0.0006		0.0035001		3.58822e-05
0.000575		0.0035001		3.67167e-05
0.00055		0.0035001		3.75512e-05
0.000525		0.0035001		3.8624e-05
0.0005		0.0035001		4.07698e-05
0.000475		0.0035001		4.11274e-05
0.00045		0.0035001		4.29156e-05
0.000425		0.0035001		4.17235e-05
0.0004		0.0035001		4.52998e-05
0.000375		0.0035001		4.64919e-05
0.00035		0.0035001		4.76839e-05
0.000325		0.0035001		5.07834e-05
0.0003		0.0035001		5.04258e-05
0.000275		0.0035001		5.42405e-05
0.00025		0.0035001		5.68631e-05
0.000225		0.0035001		6.09162e-05
0.0002		0.0035001		6.64e-05
0.000175		0.0035001		7.20029e-05
0.00015		0.0035001		7.71289e-05
0.000125		0.0035001		8.45199e-05
0.0001		0.0035001		9.08379e-05
7.5e-05		0.0035001		0.000101686
5e-05		0.0035001		0.000110865
2.5e-05		0.0035001		0.000119687
0.0		0.0035001		0.000125648
-2.5e-05		0.0035001		0.000131489
-5e-05		0.0035001		0.0001359
-7.5e-05		0.0035001		0.000135542
-0.0001		0.0035001		0.000133754
-0.000125		0.0035001		0.000131489
-0.00015		0.0035001		0.000129343
-0.000175		0.0035001		0.000122786
-0.0002		0.0035001		0.000116945
-0.000225		0.0035001		0.000109435
-0.00025		0.0035001		0.00010109
-0.000275		0.0035001		9.54871e-05
-0.0003		0.0035001		8.30893e-05
-0.000325		0.0035001		7.28373e-05
-0.00035		0.0035001		6.93803e-05
-0.000375		0.0035001		6.21085e-05
-0.0004		0.0035001		5.76975e-05
-0.000425		0.0035001		5.38828e-05
-0.00045		0.0035001		5.13794e-05
-0.000475		0.0035001		5.18563e-05
-0.0005		0.0035001		4.99489e-05
-0.000525		0.0035001		4.85184e-05
-0.00055		0.0035001		5.01873e-05
-0.000575		0.0035001		5.10218e-05
-0.0006		0.0035001		5.00681e-05
-0.000625		0.0035001		4.85184e-05
-0.00065		0.0035001		4.6015e-05
-0.000675		0.0035001		4.56574e-05
-0.0007		0.0035001		4.44653e-05
-0.0007		0.0030001		1.96696e-05
-0.000675		0.0030001		2.01465e-05
-0.00065		0.0030001		1.69278e-05
-0.000625		0.0030001		1.8716e-05
-0.0006		0.0030001		2.14578e-05
-0.000575		0.0030001		1.84776e-05
-0.00055		0.0030001		1.94312e-05
-0.000525		0.0030001		1.89544e-05
-0.0005		0.0030001		1.97889e-05
-0.000475		0.0030001		1.97889e-05
-0.00045		0.0030001		1.9312e-05
-0.000425		0.0030001		2.24115e-05
-0.0004		0.0030001		2.49149e-05
-0.000375		0.0030001		2.83719e-05
-0.00035		0.0030001		3.37365e-05
-0.000325		0.0030001		4.20811e-05
-0.0003		0.0030001		4.86376e-05
-0.000275		0.0030001		5.98433e-05
-0.00025		0.0030001		6.66385e-05
-0.000225		0.0030001		7.23605e-05
-0.0002		0.0030001		7.90362e-05
-0.000175		0.0030001		8.65464e-05
-0.00015		0.0030001		9.1434e-05
-0.000125		0.0030001		9.39374e-05
-0.0001		0.0030001		9.59639e-05
-7.5e-05		0.0030001		9.64408e-05
-5e-05		0.0030001		9.77521e-05
-2.5e-05		0.0030001		9.3699e-05
0.0		0.0030001		9.01227e-05
2.5e-05		0.0030001		8.4043e-05
5e-05		0.0030001		7.1526e-05
7.5e-05		0.0030001		6.49695e-05
0.0001		0.0030001		5.50749e-05
0.000125		0.0030001		4.70879e-05
0.00015		0.0030001		4.14851e-05
0.000175		0.0030001		3.48093e-05
0.0002		0.0030001		3.01601e-05
0.000225		0.0030001		2.80143e-05
0.00025		0.0030001		2.25307e-05
0.000275		0.0030001		2.20538e-05
0.0003		0.0030001		2.1577e-05
0.000325		0.0030001		2.11002e-05
0.00035		0.0030001		1.72855e-05
0.000375		0.0030001		1.77623e-05
0.0004		0.0030001		1.69278e-05
0.000425		0.0030001		1.72855e-05
0.00045		0.0030001		1.56165e-05
0.000475		0.0030001		1.74047e-05
0.0005		0.0030001		1.66894e-05
0.000525		0.0030001		1.49012e-05
0.00055		0.0030001		1.65702e-05
0.000575		0.0030001		1.29939e-05
0.0006		0.0030001		1.34707e-05
0.000625		0.0030001		1.43052e-05
0.00065		0.0030001		1.44244e-05
0.000675		0.0030001		1.56165e-05
0.0007		0.0030001		1.53781e-05
0.0007		0.0025001		1.08481e-05
0.000675		0.0025001		1.1921e-05
0.00065		0.0025001		1.2517e-05
0.000625		0.0025001		1.26362e-05
0.0006		0.0025001		1.13249e-05
0.000575		0.0025001		9.5368e-06
0.00055		0.0025001		8.82155e-06
0.000525		0.0025001		1.07289e-05
0.0005		0.0025001		1.21594e-05
0.000475		0.0025001		1.13249e-05
0.00045		0.0025001		1.31131e-05
0.000425		0.0025001		1.20402e-05
0.0004		0.0025001		1.23978e-05
0.000375		0.0025001		1.15634e-05
0.00035		0.0025001		1.33515e-05
0.000325		0.0025001		1.26362e-05
0.0003		0.0025001		1.38283e-05
0.000275		0.0025001		1.50204e-05
0.00025		0.0025001		1.69278e-05
0.000225		0.0025001		2.1577e-05
0.0002		0.0025001		2.32459e-05
0.000175		0.0025001		2.39612e-05
0.00015		0.0025001		3.13523e-05
0.000125		0.0025001		3.92201e-05
0.0001		0.0025001		4.30348e-05
7.5e-05		0.0025001		4.68495e-05
5e-05		0.0025001		5.32868e-05
2.5e-05		0.0025001		6.04393e-05
0.0		0.0025001		6.40159e-05
-2.5e-05		0.0025001		6.75921e-05
-5e-05		0.0025001		6.72345e-05
-7.5e-05		0.0025001		6.71153e-05
-0.0001		0.0025001		6.59232e-05
-0.000125		0.0025001		6.25853e-05
-0.00015		0.0025001		6.05586e-05
-0.000175		0.0025001		5.87704e-05
-0.0002		0.0025001		5.16179e-05
-0.000225		0.0025001		4.78032e-05
-0.00025		0.0025001		4.23195e-05
-0.000275		0.0025001		3.55246e-05
-0.0003		0.0025001		2.99216e-05
-0.000325		0.0025001		2.37228e-05
-0.00035		0.0025001		2.19346e-05
-0.000375		0.0025001		1.77623e-05
-0.0004		0.0025001		1.35899e-05
-0.000425		0.0025001		1.46628e-05
-0.00045		0.0025001		1.13249e-05
-0.000475		0.0025001		1.23978e-05
-0.0005		0.0025001		1.34707e-05
-0.000525		0.0025001		1.27555e-05
-0.00055		0.0025001		1.02521e-05
-0.000575		0.0025001		1.09673e-05
-0.0006		0.0025001		1.20402e-05
-0.000625		0.0025001		1.09673e-05
-0.00065		0.0025001		1.1921e-05
-0.000675		0.0025001		1.04905e-05
-0.0007		0.0025001		1.37091e-05
-0.0007		0.0020001		9.29838e-06
-0.000675		0.0020001		8.10629e-06
-0.00065		0.0020001		9.05996e-06
-0.000625		0.0020001		9.77522e-06
-0.0006		0.0020001		7.51021e-06
-0.000575		0.0020001		9.65601e-06
-0.00055		0.0020001		7.51021e-06
-0.000525		0.0020001		1.04905e-05
-0.0005		0.0020001		6.91417e-06
-0.000475		0.0020001		8.70234e-06
-0.00045		0.0020001		8.2255e-06
-0.000425		0.0020001		8.82155e-06
-0.0004		0.0020001		1.1921e-05
-0.000375		0.0020001		1.03713e-05
-0.00035		0.0020001		1.32323e-05
-0.000325		0.0020001		1.91928e-05
-0.0003		0.0020001		2.40804e-05
-0.000275		0.0020001		2.71798e-05
-0.00025		0.0020001		3.19483e-05
-0.000225		0.0020001		3.88625e-05
-0.0002		0.0020001		4.29156e-05
-0.000175		0.0020001		4.89953e-05
-0.00015		0.0020001		5.14986e-05
-0.000125		0.0020001		5.43597e-05
-0.0001		0.0020001		5.72207e-05
-7.5e-05		0.0020001		5.9128e-05
-5e-05		0.0020001		5.69823e-05
-2.5e-05		0.0020001		6.11548e-05
0.0		0.0020001		5.75783e-05
2.5e-05		0.0020001		5.30484e-05
5e-05		0.0020001		5.20947e-05
7.5e-05		0.0020001		4.43461e-05
0.0001		0.0020001		3.94585e-05
0.000125		0.0020001		3.50478e-05
0.00015		0.0020001		2.71798e-05
0.000175		0.0020001		2.55109e-05
0.0002		0.0020001		1.78815e-05
0.000225		0.0020001		1.69278e-05
0.00025		0.0020001		1.2517e-05
0.000275		0.0020001		1.31131e-05
0.0003		0.0020001		1.15634e-05
0.000325		0.0020001		1.08481e-05
0.00035		0.0020001		8.82155e-06
0.000375		0.0020001		1.07289e-05
0.0004		0.0020001		9.17917e-06
0.000425		0.0020001		9.89443e-06
0.00045		0.0020001		9.5368e-06
0.000475		0.0020001		1.01328e-05
0.0005		0.0020001		7.2718e-06
0.000525		0.0020001		8.10629e-06
0.00055		0.0020001		7.74866e-06
0.000575		0.0020001		7.98708e-06
0.0006		0.0020001		7.98708e-06
0.000625		0.0020001		6.43733e-06
0.00065		0.0020001		9.17917e-06
0.000675		0.0020001		5.96049e-06
0.0007		0.0020001		9.89443e-06
0.0007		0.0015001		5.72208e-06
0.000675		0.0015001		6.91417e-06
0.00065		0.0015001		6.43733e-06
0.000625		0.0015001		7.51021e-06
0.0006		0.0015001		5.84128e-06
0.000575		0.0015001		7.98708e-06
0.00055		0.0015001		7.03338e-06
0.000525		0.0015001		6.19891e-06
0.0005		0.0015001		7.86787e-06
0.000475		0.0015001		6.19891e-06
0.00045		0.0015001		7.74866e-06
0.000425		0.0015001		6.31812e-06
0.0004		0.0015001		7.51021e-06
0.000375		0.0015001		8.10629e-06
0.00035		0.0015001		6.0797e-06
0.000325		0.0015001		7.98708e-06
0.0003		0.0015001		7.86787e-06
0.000275		0.0015001		1.00136e-05
0.00025		0.0015001		1.09673e-05
0.000225		0.0015001		1.53781e-05
0.0002		0.0015001		1.63318e-05
0.000175		0.0015001		2.01465e-05
0.00015		0.0015001		2.45572e-05
0.000125		0.0015001		2.59877e-05
0.0001		0.0015001		3.24252e-05
7.5e-05		0.0015001		3.94585e-05
5e-05		0.0015001		4.33924e-05
2.5e-05		0.0015001		4.58958e-05
0.0		0.0015001		4.87568e-05
-2.5e-05		0.0015001		4.97105e-05
-5e-05		0.0015001		5.01873e-05
-7.5e-05		0.0015001		4.85184e-05
-0.0001		0.0015001		4.74455e-05
-0.000125		0.0015001		4.55382e-05
-0.00015		0.0015001		4.06506e-05
-0.000175		0.0015001		3.94585e-05
-0.0002		0.0015001		3.8028e-05
-0.000225		0.0015001		3.13523e-05
-0.00025		0.0015001		2.53917e-05
-0.000275		0.0015001		2.24115e-05
-0.0003		0.0015001		1.81199e-05
-0.000325		0.0015001		1.37091e-05
-0.00035		0.0015001		9.65601e-06
-0.000375		0.0015001		8.2255e-06
-0.0004		0.0015001		7.74866e-06
-0.000425		0.0015001		8.2255e-06
-0.00045		0.0015001		7.39101e-06
-0.000475		0.0015001		9.05996e-06
-0.0005		0.0015001		7.98708e-06
-0.000525		0.0015001		7.39101e-06
-0.00055		0.0015001		6.43733e-06
-0.000575		0.0015001		7.15259e-06
-0.0006		0.0015001		8.46392e-06
-0.000625		0.0015001		7.62945e-06
-0.00065		0.0015001		8.82155e-06
-0.000675		0.0015001		7.39101e-06
-0.0007		0.0015001		9.17917e-06
-0.0007		0.0010001		8.58313e-06
-0.000675		0.0010001		5.00682e-06
-0.00065		0.0010001		5.96049e-06
-0.000625		0.0010001		6.31812e-06
-0.0006		0.0010001		6.31812e-06
-0.000575		0.0010001		7.74866e-06
-0.00055		0.0010001		5.60287e-06
-0.000525		0.0010001		7.15259e-06
-0.0005		0.0010001		5.84128e-06
-0.000475		0.0010001		6.0797e-06
-0.00045		0.0010001		8.10629e-06
-0.000425		0.0010001		7.39101e-06
-0.0004		0.0010001		6.55654e-06
-0.000375		0.0010001		8.70234e-06
-0.00035		0.0010001		1.27555e-05
-0.000325		0.0010001		1.07289e-05
-0.0003		0.0010001		1.27555e-05
-0.000275		0.0010001		1.77623e-05
-0.00025		0.0010001		2.26499e-05
-0.000225		0.0010001		2.87296e-05
-0.0002		0.0010001		2.9564e-05
-0.000175		0.0010001		3.43325e-05
-0.00015		0.0010001		3.74319e-05
-0.000125		0.0010001		4.0889e-05
-0.0001		0.0010001		4.50613e-05
-7.5e-05		0.0010001		4.22003e-05
-5e-05		0.0010001		4.58958e-05
-2.5e-05		0.0010001		4.55382e-05
0.0		0.0010001		4.6015e-05
2.5e-05		0.0010001		4.43461e-05
5e-05		0.0010001		4.19619e-05
7.5e-05		0.0010001		3.74319e-05
0.0001		0.0010001		3.45709e-05
0.000125		0.0010001		2.70606e-05
0.00015		0.0010001		2.47956e-05
0.000175		0.0010001		1.83583e-05
0.0002		0.0010001		1.57357e-05
0.000225		0.0010001		1.27555e-05
0.00025		0.0010001		1.09673e-05
0.000275		0.0010001		6.79496e-06
0.0003		0.0010001		7.03338e-06
0.000325		0.0010001		9.29838e-06
0.00035		0.0010001		6.79496e-06
0.000375		0.0010001		5.24524e-06
0.0004		0.0010001		4.7684e-06
0.000425		0.0010001		8.10629e-06
0.00045		0.0010001		9.65601e-06
0.000475		0.0010001		7.51021e-06
0.0005		0.0010001		7.98708e-06
0.000525		0.0010001		5.00682e-06
0.00055		0.0010001		6.31812e-06
0.000575		0.0010001		4.17235e-06
0.0006		0.0010001		6.91417e-06
0.000625		0.0010001		5.72208e-06
0.00065		0.0010001		6.43733e-06
0.000675		0.0010001		6.55654e-06
0.0007		0.0010001		7.15259e-06
0.0007		0.0005		5.12603e-06
0.000675		0.0005		5.12603e-06
0.00065		0.0005		6.43733e-06
0.000625		0.0005		3.33787e-06
0.0006		0.0005		5.24524e-06
0.000575		0.0005		5.48366e-06
0.00055		0.0005		5.12603e-06
0.000525		0.0005		4.64919e-06
0.0005		0.0005		4.17235e-06
0.000475		0.0005		2.86104e-06
0.00045		0.0005		4.88761e-06
0.000425		0.0005		7.03338e-06
0.0004		0.0005		5.84128e-06
0.000375		0.0005		6.55654e-06
0.00035		0.0005		5.96049e-06
0.000325		0.0005		5.60287e-06
0.0003		0.0005		7.03338e-06
0.000275		0.0005		9.17917e-06
0.00025		0.0005		1.10865e-05
0.000225		0.0005		1.2517e-05
0.0002		0.0005		1.46628e-05
0.000175		0.0005		1.78815e-05
0.00015		0.0005		2.20538e-05
0.000125		0.0005		2.55109e-05
0.0001		0.0005		2.88488e-05
7.5e-05		0.0005		3.40941e-05
5e-05		0.0005		3.46901e-05
2.5e-05		0.0005		4.20811e-05
0.0		0.0005		4.17235e-05
-2.5e-05		0.0005		3.85048e-05
-5e-05		0.0005		3.83856e-05
-7.5e-05		0.0005		3.67167e-05
-0.0001		0.0005		3.56438e-05
-0.000125		0.0005		3.63591e-05
-0.00015		0.0005		3.19483e-05
-0.000175		0.0005		3.13523e-05
-0.0002		0.0005		2.47956e-05
-0.000225		0.0005		2.27691e-05
-0.00025		0.0005		1.89544e-05
-0.000275		0.0005		1.37091e-05
-0.0003		0.0005		1.14442e-05
-0.000325		0.0005		1.02521e-05
-0.00035		0.0005		9.41759e-06
-0.000375		0.0005		6.43733e-06
-0.0004		0.0005		5.48366e-06
-0.000425		0.0005		6.31812e-06
-0.00045		0.0005		5.84128e-06
-0.000475		0.0005		7.15259e-06
-0.0005		0.0005		5.60287e-06
-0.000525		0.0005		6.79496e-06
-0.00055		0.0005		7.2718e-06
-0.000575		0.0005		4.7684e-06
-0.0006		0.0005		6.91417e-06
-0.000625		0.0005		6.19891e-06
-0.00065		0.0005		7.03338e-06
-0.000675		0.0005		6.31812e-06
-0.0007		0.0005		4.7684e-06
-0.0007		0.0		4.52998e-06
-0.000675		0.0		5.60287e-06
-0.00065		0.0		6.55654e-06
-0.000625		0.0		4.17235e-06
-0.0006		0.0		5.36445e-06
-0.000575		0.0		5.00682e-06
-0.00055		0.0		5.48366e-06
-0.000525		0.0		7.15259e-06
-0.0005		0.0		6.91417e-06
-0.000475		0.0		5.84128e-06
-0.00045		0.0		8.2255e-06
-0.000425		0.0		5.48366e-06
-0.0004		0.0		7.15259e-06
-0.000375		0.0		8.70234e-06
-0.00035		0.0		9.41759e-06
-0.000325		0.0		8.58313e-06
-0.0003		0.0		9.41759e-06
-0.000275		0.0		1.37091e-05
-0.00025		0.0		1.46628e-05
-0.000225		0.0		1.82391e-05
-0.0002		0.0		1.9312e-05
-0.000175		0.0		2.33651e-05
-0.00015		0.0		2.57493e-05
-0.000125		0.0		2.90872e-05
-0.0001		0.0		3.2902e-05
-7.5e-05		0.0		3.32596e-05
-5e-05		0.0		3.5763e-05
-2.5e-05		0.0		3.46901e-05
0.0		0.0		3.42133e-05
2.5e-05		0.0		3.5167e-05
5e-05		0.0		3.13523e-05
7.5e-05		0.0		3.15907e-05
0.0001		0.0		2.63454e-05
0.000125		0.0		2.6107e-05
0.00015		0.0		2.19346e-05
0.000175		0.0		1.75239e-05
0.0002		0.0		1.39475e-05
0.000225		0.0		1.20402e-05
0.00025		0.0		9.65601e-06
0.000275		0.0		7.39101e-06
0.0003		0.0		5.72208e-06
0.000325		0.0		4.64919e-06
0.00035		0.0		4.64919e-06
0.000375		0.0		5.12603e-06
0.0004		0.0		4.29156e-06
0.000425		0.0		5.24524e-06
0.00045		0.0		2.74183e-06
0.000475		0.0		5.12603e-06
0.0005		0.0		4.29156e-06
0.000525		0.0		3.57629e-06
0.00055		0.0		4.17235e-06
0.000575		0.0		5.36445e-06
0.0006		0.0		4.88761e-06
0.000625		0.0		4.17235e-06
0.00065		0.0		4.29156e-06
0.000675		0.0		5.60287e-06
0.0007		0.0		4.7684e-06
0.0007		-0.0004999		5.36445e-06
0.000675		-0.0004999		4.64919e-06
0.00065		-0.0004999		4.05314e-06
0.000625		-0.0004999		6.19891e-06
0.0006		-0.0004999		5.48366e-06
0.000575		-0.0004999		3.81473e-06
0.00055		-0.0004999		3.09946e-06
0.000525		-0.0004999		3.93394e-06
0.0005		-0.0004999		6.43733e-06
0.000475		-0.0004999		4.7684e-06
0.00045		-0.0004999		4.7684e-06
0.000425		-0.0004999		3.93394e-06
0.0004		-0.0004999		4.29156e-06
0.000375		-0.0004999		5.72208e-06
0.00035		-0.0004999		5.12603e-06
0.000325		-0.0004999		5.60287e-06
0.0003		-0.0004999		6.79496e-06
0.000275		-0.0004999		6.91417e-06
0.00025		-0.0004999		1.03713e-05
0.000225		-0.0004999		1.16826e-05
0.0002		-0.0004999		1.59742e-05
0.000175		-0.0004999		1.65702e-05
0.00015		-0.0004999		2.11002e-05
0.000125		-0.0004999		2.52725e-05
0.0001		-0.0004999		2.8968e-05
7.5e-05		-0.0004999		2.68222e-05
5e-05		-0.0004999		2.96832e-05
2.5e-05		-0.0004999		3.2902e-05
0.0		-0.0004999		3.09946e-05
-2.5e-05		-0.0004999		3.37365e-05
-5e-05		-0.0004999		3.14715e-05
-7.5e-05		-0.0004999		2.87296e-05
-0.0001		-0.0004999		2.84911e-05
-0.000125		-0.0004999		2.55109e-05
-0.00015		-0.0004999		2.14578e-05
-0.000175		-0.0004999		2.1577e-05
-0.0002		-0.0004999		1.83583e-05
-0.000225		-0.0004999		1.52589e-05
-0.00025		-0.0004999		1.20402e-05
-0.000275		-0.0004999		1.00136e-05
-0.0003		-0.0004999		7.03338e-06
-0.000325		-0.0004999		6.31812e-06
-0.00035		-0.0004999		4.7684e-06
-0.000375		-0.0004999		4.52998e-06
-0.0004		-0.0004999		3.45708e-06
-0.000425		-0.0004999		1.78815e-06
-0.00045		-0.0004999		4.52998e-06
-0.000475		-0.0004999		1.66894e-06
-0.0005		-0.0004999		5.24524e-06
-0.000525		-0.0004999		4.29156e-06
