Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.00075	0.0	2.12808e-05	0.000417986933608
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000502394277436	0.0007	-0.0004999	1.90047e-05	0.000446518125455
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499900544016	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999899999941	0.00075	-0.0009999	2.0126e-05	0.000432953528135
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000500801146951	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.00099969943096	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00150060055785	0.0007	-0.0014999	1.60282e-05	0.000408759879519
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000500800505942	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999699751906	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00150060023782	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00200050010376	0.0007	-0.0019999	1.74457e-05	0.000427667531973
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.00050068391968	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999752967066	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00150053687204	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00200046334822	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.0025003898244	0.0007	-0.0024999	1.42344e-05	0.000450824479485
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499529592995	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999874423792	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149950401423	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199949122485	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249947843546	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300018088644	0.0008	-0.0029999	1.71085e-05	0
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000498491863818	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999586724694	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149817855718	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199802190386	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249786525054	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300021162562	0.0008	-0.0029999	1.71085e-05	0
7	0.00350130648649	0.00085	-0.0034999	1.49087e-05	0.000478596017443
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499281717371	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999831755078	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149921346562	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199917933975	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249914521388	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300027941516	0.0008	-0.0029999	1.71085e-05	0
7	0.00350082945287	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399904283626	0.0007	-0.0039999	1.54154e-05	0.000459775108874
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499391089659	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999852889255	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.0014993439742	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199932041647	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249929685875	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300024401567	0.0008	-0.0029999	1.71085e-05	0
7	0.00350070581526	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399922618556	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449968798516	0.00075	-0.0044999	1.52906e-05	0
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499222595633	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.00099981888855	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149914147607	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199910091629	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249906035651	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300029350212	0.0008	-0.0029999	1.71085e-05	0
7	0.00350088979504	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399893867717	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449953497008	0.00075	-0.0044999	1.52906e-05	0
10	0.005000131263	0.0008	-0.0049999	1.22544e-05	0.000637112499267
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000498697703411	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999664699256	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149846237913	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.001998344717	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249822705486	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300027870869	0.0008	-0.0029999	1.71085e-05	0
7	0.00350124570453	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399787406844	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449884106429	0.00075	-0.0044999	1.52906e-05	0
10	0.00499980806013	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.00550185971396	0.0009	-0.0054999	1.2111e-05	0
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499196520217	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999812902035	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149910941354	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.0019990658602	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249902230686	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300029862384	0.0008	-0.0029999	1.71085e-05	0
7	0.00350091500566	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399889164685	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449950802867	0.00075	-0.0044999	1.52906e-05	0
10	0.00500012441049	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.00550140072746	0.0009	-0.0054999	1.2111e-05	0
12	0.0059987174335	0.0007	-0.0059999	1.3046e-05	0
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499196667427	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999812936361	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149910959508	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199906605891	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249902252273	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300029859677	0.0008	-0.0029999	1.71085e-05	0
7	0.00350091486571	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399889191421	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449950818315	0.00075	-0.0044999	1.52906e-05	0
10	0.00500012445208	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.00550140052612	0.0009	-0.0054999	1.2111e-05	0
12	0.00599871776952	0.0007	-0.0059999	1.3046e-05	0
13	0.00649999384356	0.0008	-0.0064999	1.20588e-05	0.00055707284588
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499215415669	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999817258982	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149913266638	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199909129173	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249904991708	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300029497836	0.0008	-0.0029999	1.71085e-05	0
7	0.00350089682167	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399892579314	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449952763646	0.00075	-0.0044999	1.52906e-05	0
10	0.00500012947977	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.00550137454105	0.0009	-0.0054999	1.2111e-05	0
12	0.00599876029456	0.0007	-0.0059999	1.3046e-05	0
13	0.00650000535583	0.0008	-0.0064999	1.20588e-05	0.00055707284588
14	0.00699996398119	0.0008	-0.0069999	1.3372e-05	0.000380507866971
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499118711587	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.00099979393247	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149901263345	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199895959438	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249890655531	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300031003615	0.0008	-0.0029999	1.71085e-05	0
7	0.00350098525703	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399874743811	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449942265899	0.00075	-0.0044999	1.52906e-05	0
10	0.00500009787987	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.00550150136071	0.0009	-0.0054999	1.2111e-05	0
12	0.00599853528183	0.0007	-0.0059999	1.3046e-05	0
13	0.00649993876266	0.0008	-0.0064999	1.20588e-05	0.00055707284588
14	0.0069998857236	0.0008	-0.0069999	1.3372e-05	0.000380507866971
15	0.00750056094448	0.00085	-0.0074999	1.25673e-05	0
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499398941224	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.0009998542693	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149935320595	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199933033831	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249930747068	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.00300024099446	0.0008	-0.0029999	1.71085e-05	0
7	0.00350069632254	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.00399923886777	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.00449969419584	0.00075	-0.0044999	1.52906e-05	0
10	0.00500014952392	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.0055010830477	0.0009	-0.0054999	1.2111e-05	0
12	0.00599914739722	0.0007	-0.0059999	1.3046e-05	0
13	0.00650008092101	0.0008	-0.0064999	1.20588e-05	0.00055707284588
14	0.00700005805337	0.0008	-0.0069999	1.3372e-05	0.000380507866971
15	0.00750051338145	0.00085	-0.0074999	1.25673e-05	0
16	0.00799905592667	0.0007	-0.0079999	1.2951e-05	0.000510585455712
0	0.0	0.00075	0.0	2.12808e-05	0.000417986933608
1	0.000499503389319	0.0007	-0.0004999	1.90047e-05	0.000446518125455
2	0.000999870814714	0.00075	-0.0009999	2.0126e-05	0.000432953528135
3	0.00149947420111	0.0007	-0.0014999	1.60282e-05	0.000408759879519
4	0.00199945960701	0.0007	-0.0019999	1.74457e-05	0.000427667531973
5	0.00249944501291	0.0007	-0.0024999	1.42344e-05	0.000450824479485
6	0.0030001944578	0.0008	-0.0029999	1.71085e-05	0
7	0.00350056188319	0.00085	-0.0034999	1.49087e-05	0.000478596017443
8	0.0039994012306	0.0007	-0.0039999	1.54154e-05	0.000459775108874
9	0.004499768656	0.00075	-0.0044999	1.52906e-05	0
10	0.00500013608139	0.0008	-0.0049999	1.22544e-05	0.000637112499267
11	0.00550088552628	0.0009	-0.0054999	1.2111e-05	0
12	0.00599934285419	0.0007	-0.0059999	1.3046e-05	0
13	0.00650009229908	0.0008	-0.0064999	1.20588e-05	0.00055707284588
14	0.00700007770498	0.0008	-0.0069999	1.3372e-05	0.000380507866971
15	0.00750044513037	0.00085	-0.0074999	1.25673e-05	0
16	0.00799928447778	0.0007	-0.0079999	1.2951e-05	0.000510585455712
17	0.00849965190317	0.00075	-0.0084999	9.37289e-06	0
