Your comment line - do NOT delete this line
X-pos [m], Y-pos [m], Voltage [V]
0.03		-0.0099999		3.21867e-05
0.0299		-0.0099999		3.33788e-05
0.0298		-0.0099999		3.48093e-05
0.0297		-0.0099999		3.71935e-05
0.0296		-0.0099999		4.00546e-05
0.0295		-0.0099999		4.3154e-05
0.0294		-0.0099999		4.67303e-05
0.0293		-0.0099999		5.53133e-05
0.0292		-0.0099999		7.46255e-05
0.0291		-0.0099999		9.72752e-05
0.029		-0.0099999		0.000117779
0.0289		-0.0099999		0.000132562
0.0288		-0.0099999		0.000138284
0.0287		-0.0099999		0.000143767
0.0286		-0.0099999		0.000152589
0.0285		-0.0099999		0.000165702
0.0284		-0.0099999		0.000183822
0.0283		-0.0099999		0.000201465
0.0282		-0.0099999		0.00021577
0.0281		-0.0099999		0.000232459
0.028		-0.0099999		0.000250341
0.0279		-0.0099999		0.000272753
0.0278		-0.0099999		0.000301601
0.0277		-0.0099999		0.000332834
0.0276		-0.0099999		0.000367643
0.0275		-0.0099999		0.000415804
0.0274		-0.0099999		0.000480415
0.0273		-0.0099999		0.000549082
0.0272		-0.0099999		0.000620369
0.0271		-0.0099999		0.000685934
0.027		-0.0099999		0.000746492
0.0269		-0.0099999		0.000820402
0.0268		-0.0099999		0.000902895
0.0267		-0.0099999		0.00102735
0.0266		-0.0099999		0.00121594
0.0265		-0.0099999		0.00153423
0.0264		-0.0099999		0.00193287
0.0263		-0.0099999		0.00216486
0.0262		-0.0099999		0.00209261
0.0261		-0.0099999		0.00171519
0.026		-0.0099999		0.00120855
0.0259		-0.0099999		0.00084639
0.0258		-0.0099999		0.000633243
0.0257		-0.0099999		0.000501636
0.0256		-0.0099999		0.000417473
0.0255		-0.0099999		0.000357391
0.0254		-0.0099999		0.000309946
0.0253		-0.0099999		0.000270845
0.0252		-0.0099999		0.000237943
0.0251		-0.0099999		0.000210525
0.025		-0.0099999		0.000187636
0.0249		-0.0099999		0.000169517
0.0248		-0.0099999		0.000154258
0.0247		-0.0099999		0.000140429
0.0246		-0.0099999		0.000128747
0.0245		-0.0099999		0.000117779
0.0244		-0.0099999		0.000109435
0.0243		-0.0099999		0.000101805
0.0242		-0.0099999		9.51295e-05
0.0241		-0.0099999		8.79769e-05
0.024		-0.0099999		8.05859e-05
0.0239		-0.0099999		7.46255e-05
0.0238		-0.0099999		6.93803e-05
0.0237		-0.0099999		6.48503e-05
0.0236		-0.0099999		6.1274e-05
0.0235		-0.0099999		5.74591e-05
0.0234		-0.0099999		5.38828e-05
0.0233		-0.0099999		5.00681e-05
0.0232		-0.0099999		4.64919e-05
0.0231		-0.0099999		4.36308e-05
0.023		-0.0099999		4.12466e-05
