Your comment line - do NOT delete this line
Col 0: X-pos [m]
Col 1: Y-pos [m]
Col 2: Voltage [V]

Col 0		Col 1		Col 2
0.03		-0.0059999		8.3447e-05
0.03005		-0.0059999		8.39238e-05
0.0301		-0.0059999		8.48775e-05
0.03015		-0.0059999		8.77385e-05
0.0302		-0.0059999		9.48911e-05
0.03025		-0.0059999		0.000103474
0.0303		-0.0059999		0.000113965
0.03035		-0.0059999		0.00012684
0.0304		-0.0059999		0.00013733
0.03045		-0.0059999		0.000151635
0.0305		-0.0059999		0.00016451
0.03055		-0.0059999		0.000178338
0.0306		-0.0059999		0.000193597
0.03065		-0.0059999		0.000207425
0.0307		-0.0059999		0.0002203
0.03075		-0.0059999		0.000232221
0.0308		-0.0059999		0.000245573
0.03085		-0.0059999		0.000263216
0.0309		-0.0059999		0.000287535
0.03095		-0.0059999		0.000328543
0.031		-0.0059999		0.000388147
0.03105		-0.0059999		0.000475409
0.0311		-0.0059999		0.000566963
0.03115		-0.0059999		0.000637535
0.0312		-0.0059999		0.000683311
0.03125		-0.0059999		0.000711445
0.0313		-0.0059999		0.000732902
0.03135		-0.0059999		0.000793938
0.0314		-0.0059999		0.000945572
0.03145		-0.0059999		0.00124694
0.0315		-0.0059999		0.00172711
0.03155		-0.0059999		0.00238515
0.0316		-0.0059999		0.0032158
0.03165		-0.0059999		0.00417617
0.0317		-0.0059999		0.00521901
0.03175		-0.0059999		0.00621894
0.0318		-0.0059999		0.00702384
0.03185		-0.0059999		0.00761846
0.0319		-0.0059999		0.00806719
0.03195		-0.0059999		0.00842434
0.032		-0.0059999		0.00876909
0.03205		-0.0059999		0.00909907
0.0321		-0.0059999		0.00938994
0.03215		-0.0059999		0.00959069
0.0322		-0.0059999		0.00967842
0.03225		-0.0059999		0.0096007
0.0323		-0.0059999		0.00929314
0.03235		-0.0059999		0.00877911
0.0324		-0.0059999		0.0079084
0.03245		-0.0059999		0.00679353
0.0325		-0.0059999		0.00569728
0.03255		-0.0059999		0.00461772
0.0326		-0.0059999		0.00363113
0.03265		-0.0059999		0.00275566
0.0327		-0.0059999		0.00200941
0.03275		-0.0059999		0.00138999
0.0328		-0.0059999		0.000916008
0.03285		-0.0059999		0.000646118
0.0329		-0.0059999		0.000457289
0.03295		-0.0059999		0.000300886
0.033		-0.0059999		0.000214578
0.03305		-0.0059999		0.000178815
0.0331		-0.0059999		0.000160218
0.03315		-0.0059999		0.00014782
0.0332		-0.0059999		0.000141622
0.03325		-0.0059999		0.000134469
0.0333		-0.0059999		0.000132085
0.03335		-0.0059999		0.000130654
0.0334		-0.0059999		0.000124455
0.03345		-0.0059999		0.000123502
0.0335		-0.0059999		0.000121594
0.03355		-0.0059999		0.000121594
0.0336		-0.0059999		0.000118256
0.03365		-0.0059999		0.000121594
0.0337		-0.0059999		0.000125409
0.03375		-0.0059999		0.000131608
0.0338		-0.0059999		0.0001359
0.03385		-0.0059999		0.000136853
0.0339		-0.0059999		0.000141145
0.03395		-0.0059999		0.000140191
0.034		-0.0059999		0.000138284
0.0342		-0.0064999		5.76975e-05
0.03415		-0.0064999		5.76975e-05
0.0341		-0.0064999		6.34198e-05
0.03405		-0.0064999		6.72345e-05
0.034		-0.0064999		7.05724e-05
0.03395		-0.0064999		7.39102e-05
0.0339		-0.0064999		7.82018e-05
0.03385		-0.0064999		8.72617e-05
0.0338		-0.0064999		9.34605e-05
0.03375		-0.0064999		9.67984e-05
0.0337		-0.0064999		0.000100613
0.03365		-0.0064999		0.000105858
0.0336		-0.0064999		0.000112534
0.03355		-0.0064999		0.000114441
0.0335		-0.0064999		0.00012064
0.03345		-0.0064999		0.000122548
0.0334		-0.0064999		0.000128747
0.03335		-0.0064999		0.000132562
0.0333		-0.0064999		0.000135423
0.03325		-0.0064999		0.000141622
0.0332		-0.0064999		0.000147344
0.03315		-0.0064999		0.000158311
0.0331		-0.0064999		0.000171185
0.03305		-0.0064999		0.000186444
0.033		-0.0064999		0.0002203
0.03295		-0.0064999		0.000304224
0.0329		-0.0064999		0.000433447
0.03285		-0.0064999		0.000574116
0.0328		-0.0064999		0.00079203
0.03275		-0.0064999		0.00117446
0.0327		-0.0064999		0.00170422
0.03265		-0.0064999		0.00238134
0.0326		-0.0064999		0.00318529
0.03255		-0.0064999		0.00409797
0.0325		-0.0064999		0.00502065
0.03245		-0.0064999		0.00595382
0.0324		-0.0064999		0.00683787
0.03235		-0.0064999		0.00746968
0.0323		-0.0064999		0.00782114
0.03225		-0.0064999		0.00797516
0.0322		-0.0064999		0.00796515
0.03215		-0.0064999		0.00781256
0.0321		-0.0064999		0.00759748
0.03205		-0.0064999		0.0073562
0.032		-0.0064999		0.00710014
0.03195		-0.0064999		0.00682262
0.0319		-0.0064999		0.00653413
0.03185		-0.0064999		0.00617936
0.0318		-0.0064999		0.00567058
0.03175		-0.0064999		0.00497487
0.0317		-0.0064999		0.00413612
0.03165		-0.0064999		0.00328733
0.0316		-0.0064999		0.00252821
0.03155		-0.0064999		0.00187588
0.0315		-0.0064999		0.00135089
0.03145		-0.0064999		0.000972752
0.0314		-0.0064999		0.000722889
0.03135		-0.0064999		0.000580315
0.0313		-0.0064999		0.000519279
0.03125		-0.0064999		0.000500683
0.0312		-0.0064999		0.000473501
0.03115		-0.0064999		0.000438692
0.0311		-0.0064999		0.000392439
0.03105		-0.0064999		0.000335695
0.031		-0.0064999		0.000278475
0.03095		-0.0064999		0.000229836
0.0309		-0.0064999		0.000189782
0.03085		-0.0064999		0.000163556
0.0308		-0.0064999		0.000145436
0.03075		-0.0064999		0.000132562
0.0307		-0.0064999		0.00011921
0.03065		-0.0064999		0.00011158
0.0306		-0.0064999		9.96594e-05
0.03055		-0.0064999		9.29837e-05
0.0305		-0.0064999		8.77385e-05
0.03045		-0.0064999		7.91554e-05
0.0304		-0.0064999		7.39102e-05
0.03035		-0.0064999		7.00955e-05
0.0303		-0.0064999		6.72345e-05
0.03025		-0.0064999		6.53272e-05
0.0302		-0.0064999		6.15125e-05
0.03025		-0.0069999		5.24523e-05
0.0303		-0.0069999		5.48365e-05
0.03035		-0.0069999		5.81744e-05
0.0304		-0.0069999		6.38966e-05
0.03045		-0.0069999		6.67577e-05
0.0305		-0.0069999		7.1526e-05
0.03055		-0.0069999		7.48639e-05
0.0306		-0.0069999		7.82018e-05
0.03065		-0.0069999		8.10628e-05
0.0307		-0.0069999		8.72617e-05
0.03075		-0.0069999		9.203e-05
0.0308		-0.0069999		9.63216e-05
0.03085		-0.0069999		0.000104905
0.0309		-0.0069999		0.000118256
0.03095		-0.0069999		0.000142575
0.031		-0.0069999		0.000177861
0.03105		-0.0069999		0.000216962
0.0311		-0.0069999		0.000253202
0.03115		-0.0069999		0.000284674
0.0312		-0.0069999		0.000307562
0.03125		-0.0069999		0.000320913
0.0313		-0.0069999		0.000331404
0.03135		-0.0069999		0.000353338
0.0314		-0.0069999		0.000440123
0.03145		-0.0069999		0.000644211
0.0315		-0.0069999		0.000986107
0.03155		-0.0069999		0.00145913
0.0316		-0.0069999		0.00205661
0.03165		-0.0069999		0.00274135
0.0317		-0.0069999		0.00347377
0.03175		-0.0069999		0.0042372
0.0318		-0.0069999		0.0049167
0.03185		-0.0069999		0.00537923
0.0319		-0.0069999		0.00569299
0.03195		-0.0069999		0.00594857
0.032		-0.0069999		0.00614026
0.03205		-0.0069999		0.00631955
0.0321		-0.0069999		0.00649503
0.03215		-0.0069999		0.00666621
0.0322		-0.0069999		0.00683215
0.03225		-0.0069999		0.00694183
0.0323		-0.0069999		0.00695184
0.03235		-0.0069999		0.00678685
0.0324		-0.0069999		0.00644115
0.03245		-0.0069999		0.00581792
0.0325		-0.0069999		0.00505164
0.03255		-0.0069999		0.00421336
0.0326		-0.0069999		0.00333978
0.03265		-0.0069999		0.0024872
0.0327		-0.0069999		0.00172854
0.03275		-0.0069999		0.00110484
0.0328		-0.0069999		0.000644688
0.03285		-0.0069999		0.000376703
0.0329		-0.0069999		0.000262739
0.03295		-0.0069999		0.000185967
0.033		-0.0069999		0.000139237
0.03305		-0.0069999		0.000112534
0.0331		-0.0069999		0.000100136
0.03315		-0.0069999		9.15532e-05
0.0332		-0.0069999		8.6308e-05
0.03325		-0.0069999		8.6308e-05
0.0333		-0.0069999		8.05859e-05
0.03335		-0.0069999		7.62944e-05
0.0334		-0.0069999		7.24797e-05
0.03345		-0.0069999		6.96187e-05
0.0335		-0.0069999		6.72345e-05
0.03355		-0.0069999		6.53272e-05
0.0336		-0.0069999		6.24661e-05
0.03365		-0.0069999		6.05586e-05
0.0337		-0.0069999		5.72207e-05
0.03375		-0.0069999		5.6267e-05
0.0338		-0.0069999		5.48365e-05
0.03385		-0.0069999		5.53133e-05
0.0339		-0.0069999		5.57902e-05
0.03395		-0.0069999		5.6267e-05
0.034		-0.0069999		5.57902e-05
0.03405		-0.0069999		5.72207e-05
0.0341		-0.0069999		5.43597e-05
0.03415		-0.0069999		5.48365e-05
0.0342		-0.0069999		5.24523e-05
0.03425		-0.0069999		4.95913e-05
0.0343		-0.0074999		3.2902e-05
0.03425		-0.0074999		3.52862e-05
0.0342		-0.0074999		3.62399e-05
0.03415		-0.0074999		3.67167e-05
0.0341		-0.0074999		3.91009e-05
0.03405		-0.0074999		4.00546e-05
0.034		-0.0074999		4.00546e-05
0.03395		-0.0074999		4.29156e-05
0.0339		-0.0074999		4.52998e-05
0.03385		-0.0074999		4.72071e-05
0.0338		-0.0074999		4.62534e-05
0.03375		-0.0074999		4.86376e-05
0.0337		-0.0074999		4.91145e-05
0.03365		-0.0074999		5.38828e-05
0.0336		-0.0074999		5.6267e-05
0.03355		-0.0074999		5.76975e-05
0.0335		-0.0074999		5.96049e-05
0.03345		-0.0074999		6.19893e-05
0.0334		-0.0074999		6.19893e-05
0.03335		-0.0074999		6.53272e-05
0.0333		-0.0074999		6.8665e-05
0.03325		-0.0074999		7.24797e-05
0.0332		-0.0074999		7.53407e-05
0.03315		-0.0074999		8.05859e-05
0.0331		-0.0074999		9.05995e-05
0.03305		-0.0074999		0.000109673
