Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.03155	-0.0049999	0.0149575	0.000554552737284
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.0005	0.03155	-0.0054999	0.0138894	0.000496554024534
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.0005	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.001	0.03155	-0.0059999	0.0115643	0.000474702829269
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.0005	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.001	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.0015	0.03155	-0.0064999	0.00893027	0.000481069723253
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.000499899950002	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.000999799900004	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.00149969985001	0.03155	-0.0064999	0.00893027	0.000481069723253
4	0.00200059999993	0.0316	-0.0069999	0.00694755	0.00047862493621
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.000499869376313	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.000999738752626	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.00149960812894	0.03155	-0.0064999	0.00893027	0.000481069723253
4	0.00200062033781	0.0316	-0.0069999	0.00694755	0.00047862493621
5	0.00250048971412	0.0316	-0.0074999	0.00446036	0.000496306482958
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.000499885208597	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.000999770417193	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.00149965562579	0.03155	-0.0064999	0.00893027	0.000481069723253
4	0.00200061218039	0.0316	-0.0069999	0.00694755	0.00047862493621
5	0.00250049738899	0.0316	-0.0074999	0.00446036	0.000496306482958
6	0.00300038259759	0.0316	-0.0079999	0.00516227	0.000479090302763
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.000499909304953	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.000999818609906	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.00149972791486	0.03155	-0.0064999	0.00893027	0.000481069723253
4	0.0020005895161	0.0316	-0.0069999	0.00694755	0.00047862493621
5	0.00250049882105	0.0316	-0.0074999	0.00446036	0.000496306482958
6	0.003000408126	0.0316	-0.0079999	0.00516227	0.000479090302763
7	0.00350041741282	0.0316	-0.0085	0.00440982	0.000478134930865
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.00049986391554	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.00099972783108	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.00149959174662	0.03155	-0.0064999	0.00893027	0.000481069723253
4	0.00200062213522	0.0316	-0.0069999	0.00694755	0.00047862493621
5	0.00250048605076	0.0316	-0.0074999	0.00446036	0.000496306482958
6	0.0030003499663	0.0316	-0.0079999	0.00516227	0.000479090302763
7	0.00350031385463	0.0316	-0.0085	0.00440982	0.000478134930865
8	0.00400124427045	0.03165	-0.0089999	0.0039368	0.000472836955973
0	0.0	0.03155	-0.0049999	0.0149575	0.000554552737284
1	0.000499853117198	0.03155	-0.0054999	0.0138894	0.000496554024534
2	0.000999706234395	0.03155	-0.0059999	0.0115643	0.000474702829269
3	0.00149955935159	0.03155	-0.0064999	0.00893027	0.000481069723253
