Your comment line - do NOT delete this line
X-pos [m], Y-pos [m], Voltage [V]
-0.003	-0.007	0.000940327
-0.0025	-0.007	0.00123788
-0.002	-0.007	0.00156976
-0.0015	-0.007	0.00188447
-0.001	-0.007	0.00205995
-0.0005	-0.007	0.00226404
0.0	-0.007	0.00231554
0.0005	-0.007	0.00246431
0.001	-0.007	0.00271989
0.0015	-0.007	0.00232317
0.002	-0.007	0.00224687
0.0025	-0.007	0.00242426
0.003	-0.007	0.00173951
0.003	-0.0065001	0.00309755
0.0025	-0.0065001	0.0027466
0.002	-0.0065001	0.00186921
0.0015	-0.0065001	0.00195314
0.001	-0.0065001	0.00215913
0.0005	-0.0065001	0.00193024
0.0	-0.0065001	0.00192452
-0.0005	-0.0065001	0.00177384
-0.001	-0.0065001	0.0017109
-0.0015	-0.0065001	0.00167084
-0.002	-0.0065001	0.00141335
-0.0025	-0.0065001	0.00115395
-0.003	-0.0065001	0.000862125
-0.003	-0.0060001	0.000749592
-0.0025	-0.0060001	0.000980385
-0.002	-0.0060001	0.00122453
-0.0015	-0.0060001	0.00143433
-0.001	-0.0060001	0.00150109
-0.0005	-0.0060001	0.00150872
0.0	-0.0060001	0.00161362
0.0005	-0.0060001	0.00166894
0.001	-0.0060001	0.00183297
0.0015	-0.0060001	0.00175477
0.002	-0.0060001	0.00180817
0.0025	-0.0060001	0.00192834
0.003	-0.0060001	0.00262643
0.003	-0.0055001	0.00185204
0.0025	-0.0055001	0.00182153
0.002	-0.0055001	0.00186539
0.0015	-0.0055001	0.00199319
0.001	-0.0055001	0.00204088
0.0005	-0.0055001	0.00191117
0.0	-0.0055001	0.0016594
-0.0005	-0.0055001	0.0014782
-0.001	-0.0055001	0.0014782
-0.0015	-0.0055001	0.00143243
-0.002	-0.0055001	0.00122453
-0.0025	-0.0055001	0.000989921
-0.003	-0.0055001	0.00077248
-0.003	-0.0050001	0.00162125
-0.0025	-0.0050001	0.00205232
-0.002	-0.0050001	0.00233842
-0.0015	-0.0050001	0.00210573
-0.001	-0.0050001	0.00182915
-0.0005	-0.0050001	0.00172234
0.0	-0.0050001	0.0018139
0.0005	-0.0050001	0.00197984
0.001	-0.0050001	0.00219156
0.0015	-0.0050001	0.00224306
0.002	-0.0050001	0.00204469
0.0025	-0.0050001	0.00196458
0.003	-0.0050001	0.00158311
0.003	-0.0045001	0.00138856
0.0025	-0.0045001	0.00175477
0.002	-0.0045001	0.00211908
0.0015	-0.0045001	0.00229646
0.001	-0.0045001	0.00226595
0.0005	-0.0045001	0.00202753
0.0	-0.0045001	0.00200845
-0.0005	-0.0045001	0.00194741
-0.001	-0.0045001	0.00385858
-0.0015	-0.0045001	0.00270464
-0.002	-0.0045001	0.00338747
-0.0025	-0.0045001	0.00236322
-0.003	-0.0045001	0.00146104
-0.003	-0.0040001	0.00168992
-0.0025	-0.0040001	0.00135995
-0.002	-0.0040001	0.00170327
-0.0015	-0.0040001	0.00186539
-0.001	-0.0040001	0.00300981
-0.0005	-0.0040001	0.00258638
0.0	-0.0040001	0.00206186
0.0005	-0.0040001	0.00201608
0.001	-0.0040001	0.00209619
0.0015	-0.0040001	0.00210382
0.002	-0.0040001	0.00180245
0.0025	-0.0040001	0.00145913
0.003	-0.0040001	0.00115777
0.003	-0.0035001	0.000946049
0.0025	-0.0035001	0.00113869
0.002	-0.0035001	0.00139619
0.0015	-0.0035001	0.00174905
0.001	-0.0035001	0.0018158
0.0005	-0.0035001	0.00191499
0.0	-0.0035001	0.00205995
-0.0005	-0.0035001	0.00212862
-0.001	-0.0035001	0.00162888
-0.0015	-0.0035001	0.0013733
-0.002	-0.0035001	0.00128556
-0.0025	-0.0035001	0.00118829
-0.003	-0.0035001	0.00105477
-0.003	-0.0030001	0.000831608
-0.0025	-0.0030001	0.00097657
-0.002	-0.0030001	0.00100899
-0.0015	-0.0030001	0.000986107
-0.001	-0.0030001	0.00113107
-0.0005	-0.0030001	0.00138474
0.0	-0.0030001	0.00156976
0.0005	-0.0030001	0.00170136
0.001	-0.0030001	0.00156022
0.0015	-0.0030001	0.00148202
0.002	-0.0030001	0.00138474
0.0025	-0.0030001	0.0011139
0.003	-0.0030001	0.000869755
0.003	-0.0025001	0.000957493
0.0025	-0.0025001	0.00117493
0.002	-0.0025001	0.00130082
0.0015	-0.0025001	0.00129891
0.001	-0.0025001	0.00135232
0.0005	-0.0025001	0.0013466
0.0	-0.0025001	0.00136567
-0.0005	-0.0025001	0.00118066
-0.001	-0.0025001	0.000949863
-0.0015	-0.0025001	0.0008297
-0.002	-0.0025001	0.000738148
-0.0025	-0.0025001	0.000608448
-0.003	-0.0025001	0.00057793
-0.003	-0.0020001	0.000381472
-0.0025	-0.0020001	0.000440599
-0.002	-0.0020001	0.000555042
-0.0015	-0.0020001	0.000665668
-0.001	-0.0020001	0.000890736
-0.0005	-0.0020001	0.00102807
0.0	-0.0020001	0.0012436
0.0005	-0.0020001	0.00137711
0.001	-0.0020001	0.00126267
0.0015	-0.0020001	0.00129891
0.002	-0.0020001	0.00118829
0.0025	-0.0020001	0.00131036
0.003	-0.0020001	0.00107194
0.003	-0.0015001	0.00110818
0.0025	-0.0015001	0.00116349
0.002	-0.0015001	0.00121308
0.0015	-0.0015001	0.00122834
0.001	-0.0015001	0.0014515
0.0005	-0.0015001	0.00143815
0.0	-0.0015001	0.00119592
-0.0005	-0.0015001	0.00122834
-0.001	-0.0015001	0.000938419
-0.0015	-0.0015001	0.000770573
-0.002	-0.0015001	0.00055695
-0.0025	-0.0015001	0.000474932
