Your edit line - do NOT delete this line
Wavelength [nm], Voltage [mV], Raw output [bit step], Elapsed time [s]
900.0	718.475073314	147	2.89100003242
910.0	811.339198436	166	6.10899996758
920.0	913.978494624	187	9.32800006866
930.0	1016.61779081	208	12.5469999313
940.0	1129.03225806	231	15.75
950.0	1246.33431085	255	18.9530000687
960.0	1358.7487781	278	22.1559998989
970.0	1476.05083089	302	25.3589999676
980.0	1593.35288368	326	28.5629999638
990.0	1710.65493646	350	31.7660000324
1000.0	1832.84457478	375	34.9689998627
1010.0	1950.14662757	399	38.1719999313
1020.0	2062.56109482	422	41.375
1030.0	2189.63831867	448	44.5780000687
1040.0	2306.94037146	472	47.7809998989
1050.0	2429.13000978	497	50.9839999676
1060.0	2536.6568915	519	54.1879999638
1070.0	2653.95894428	543	57.3910000324
1080.0	2766.37341153	566	60.5939998627
1090.0	2849.46236559	583	63.7809998989
1100.0	2947.21407625	603	66.9689998627
1110.0	3049.85337243	624	70.1559998989
1120.0	3132.94232649	641	73.3439998627
1130.0	3225.80645161	660	76.5309998989
1140.0	3299.1202346	675	79.7189998627
1150.0	3362.65884653	688	82.9059998989
1160.0	3435.97262952	703	86.0939998627
1170.0	3494.62365591	715	89.2809998989
1180.0	3543.49951124	725	92.4689998627
1190.0	3592.37536657	735	95.6559998989
1200.0	3636.36363636	744	98.8439998627
1210.0	3670.57673509	751	102.030999899
1220.0	3699.90224829	757	105.218999863
1230.0	3734.11534702	764	108.405999899
1240.0	3753.66568915	768	111.593999863
1250.0	3773.21603128	772	114.780999899
1260.0	3778.10361681	773	117.968999863
1270.0	3787.87878788	775	121.155999899
1280.0	3792.76637341	776	124.343999863
1290.0	3778.10361681	773	127.530999899
1300.0	3739.00293255	765	130.718999863
1310.0	3695.01466276	756	133.905999899
1320.0	3607.03812317	738	137.093999863
1330.0	3484.84848485	713	140.280999899
1340.0	3347.99608993	685	143.468999863
1350.0	3191.59335288	653	146.655999899
1360.0	3044.9657869	623	149.843999863
1370.0	2898.33822092	593	153.030999899
1380.0	2795.69892473	572	156.218999863
1390.0	2702.83479961	553	159.405999899
1400.0	2609.97067449	534	162.593999863
