Your edit line - do NOT delete this line
Wavelength [nm], Voltage [mV], Raw output [bit step], Elapsed time [s]
800	298.142717498	61	4.29699993134
810	332.355816227	68	9.0
820	361.681329423	74	13.6870000362
830	391.00684262	80	18.375
840	449.657869013	92	23.0469999313
850	503.421309873	103	27.7190001011
860	557.184750733	114	32.375
870	640.27370479	131	37.0310001373
880	708.699902248	145	41.6870000362
890	826.001955034	169	46.3440001011
900	918.866080156	188	51.0
910	1050.83088954	215	55.6410000324
920	1177.90811339	241	60.2810001373
930	1300.09775171	266	64.9219999313
940	1422.28739003	291	69.5620000362
950	1573.80254154	322	74.1870000362
960	1720.43010753	352	78.8120000362
970	1847.50733138	378	83.4370000362
980	1989.24731183	407	88.0469999313
990	2135.87487781	437	92.6560001373
1000	2267.83968719	464	97.2660000324
1010	2404.69208211	492	101.891000032
1020	2536.6568915	519	106.5
1030	2683.28445748	549	111.108999968
1040	2825.02443793	578	115.719000101
1050	2932.55131965	600	120.328000069
1060	3074.2913001	629	124.937000036
1070	3176.93059629	650	129.531000137
1080	3294.23264907	674	134.125
1090	3401.75953079	696	138.719000101
1100	3514.17399804	719	143.312000036
1110	3607.03812317	738	147.906000137
1120	3704.78983382	758	152.5
1130	3807.42913001	779	157.108999968
1140	3900.29325513	798	161.719000101
1150	4007.82013685	820	166.328000069
1160	4105.57184751	840	170.937000036
1170	4183.77321603	856	175.531000137
1180	4252.19941349	870	180.125
1190	4325.51319648	885	184.719000101
1200	4364.61388074	893	189.312000036
1210	4393.93939394	899	193.906000137
1220	4428.15249267	906	198.5
1230	4428.15249267	906	203.094000101
1240	4452.59042033	911	207.687000036
1250	4457.47800587	912	212.281000137
1260	4477.028348	916	216.875
1270	4496.57869013	920	221.469000101
1280	4535.67937439	928	226.062000036
1290	4545.45454545	930	230.656000137
1300	4530.79178886	927	235.25
1310	4540.56695992	929	239.844000101
1320	4477.028348	916	244.437000036
1330	4413.48973607	903	249.031000137
1340	4305.96285435	881	253.625
1350	4159.33528837	851	258.219000101
1360	4007.82013685	820	262.812000036
1370	3870.96774194	792	267.406000137
1380	3773.21603128	772	272.0
1390	3690.12707722	755	276.594000101
1400	3646.13880743	746	281.187000036
1410	3641.2512219	745	285.781000137
1420	3665.68914956	750	290.375
1430	3729.22776149	763	294.969000101
1440	3802.54154448	778	299.562000036
1450	3910.0684262	800	304.156000137
1460	3983.38220919	815	308.75
1470	4037.14565005	826	313.344000101
1480	4071.35874878	833	317.937000036
1490	4066.47116325	832	322.546999931
1500	4042.03323558	827	327.156000137
1510	4007.82013685	820	331.766000032
1520	3949.16911046	808	336.375
1530	3890.51808407	796	340.983999968
1540	3782.99120235	774	345.594000101
1550	3675.46432063	752	350.203000069
1560	3523.94916911	721	354.812000036
1570	3357.771261	687	359.421999931
1580	3172.04301075	649	364.031000137
1590	2981.42717498	610	368.641000032
1600	2751.71065494	563	373.25
1610	2541.54447703	520	377.858999968
1620	2341.15347019	479	382.469000101
1630	2135.87487781	437	387.078000069
1640	1945.25904203	398	391.687000036
1650	1764.41837732	361	396.296999931
1660	1627.5659824	333	400.921999931
1670	1485.82600196	304	405.546999931
1680	1363.63636364	279	410.171999931
1690	1246.33431085	255	414.796999931
1700	1148.5826002	235	419.421999931
1710	1036.16813294	212	424.046999931
1720	928.641251222	190	428.671999931
1730	850.439882698	174	433.296999931
1740	767.350928641	157	437.921999931
1750	669.599217986	137	442.546999931
1760	591.397849462	121	447.171999931
1770	518.084066471	106	451.796999931
1780	444.77028348	91	456.421999931
1790	386.119257087	79	461.046999931
1800	322.580645161	66	465.671999931
