Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	-0.00545	-0.014	0.00256611	0.000373395116208
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.0004999	-0.00545	-0.0144999	0.00131393	0.000388897098221
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499275174564	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100124921872	-0.0054	-0.015	0.00131655	0.00038802712099
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499500232384	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100119952395	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.00150079967636	-0.0054	-0.0155	0.00134254	0.000359894378709
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499675038084	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100104984046	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.00150082483354	-0.0054	-0.0155	0.00134254	0.000359894378709
4	0.00200049987162	-0.0054	-0.0159999	0.00148798	0.000384398720894
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499555334006	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100116691397	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.00150082217902	-0.0054	-0.0155	0.00134254	0.000359894378709
4	0.00200037751303	-0.0054	-0.0159999	0.00148798	0.000384398720894
5	0.00250188916194	-0.00535	-0.0164999	0.00143386	0.000379787439245
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499581369975	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100114752759	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.00150082883383	-0.0054	-0.0155	0.00134254	0.000359894378709
4	0.0020004102038	-0.0054	-0.0159999	0.00148798	0.000384398720894
5	0.00250187642516	-0.00535	-0.0164999	0.00143386	0.000379787439245
6	0.00300155773139	-0.00535	-0.0169999	0.00126172	0.000370294252726
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499641889116	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100109021121	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.00150083204869	-0.0054	-0.0155	0.00134254	0.000359894378709
4	0.00200047393781	-0.0054	-0.0159999	0.00148798	0.000384398720894
5	0.00250182231153	-0.00535	-0.0164999	0.00143386	0.000379787439245
6	0.00300156414901	-0.00535	-0.0169999	0.00126172	0.000370294252726
7	0.00350140593486	-0.00535	-0.0175	0.00114346	0.000391826843017
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499594024094	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100113704971	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.0015008310126	-0.0054	-0.0155	0.00134254	0.000359894378709
4	0.00200042503669	-0.0054	-0.0159999	0.00148798	0.000384398720894
5	0.00250186812351	-0.00535	-0.0164999	0.00143386	0.000379787439245
6	0.0030015620864	-0.00535	-0.0169999	0.00126172	0.000370294252726
7	0.00350135598808	-0.00535	-0.0175	0.00114346	0.000391826843017
8	0.0040027990749	-0.0053	-0.018	0.00110341	0.000379509548245
0	0.0	-0.00545	-0.014	0.00256611	0.000373395116208
1	0.000499601926974	-0.00545	-0.0144999	0.00131393	0.000388897098221
2	0.00100113012912	-0.0054	-0.015	0.00131655	0.00038802712099
3	0.00150083199646	-0.0054	-0.0155	0.00134254	0.000359894378709
4	0.00200043392344	-0.0054	-0.0159999	0.00148798	0.000384398720894
