Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.02825	0.005	0.000387194	0
0	0.0	0.02825	0.005	0.000387194	0
1	0.0005	0.02825	0.0045	0.00638297	0.000450552266273
0	0.0	0.02825	0.005	0.000387194	0
1	0.0005	0.02825	0.0045	0.00638297	0.000450552266273
2	0.0009999	0.02825	0.0040001	0.00695136	0.000456672844078
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499774840483	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999449725998	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150072492917	0.0282	0.0035001	0.00658467	0.000417807491534
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499774986031	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999450017066	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150072488088	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200049986691	0.0282	0.0030001	0.00499204	0.000421552198204
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499834695501	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999569424062	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150068972127	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200052441677	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250035911227	0.0282	0.0025001	0.00497916	0.000411026112334
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499741790013	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999383631667	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150073210558	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200047389559	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.0025002156856	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300156415951	0.02815	0.0020001	0.00434592	0.000386778370085
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499741827321	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999383706276	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150073210145	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200047392877	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250021575609	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300156415126	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350130597858	0.02815	0.0015001	0.00312282	0.000386636685229
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499863865303	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999627757833	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150065831146	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200052217676	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250038604207	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300141659569	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350128046099	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00399997763797	0.0282	0.0010001	0.00303175	0.000377067944648
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499922748064	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999745511578	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.0015005471565	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200046990456	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250039265263	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300119429755	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350111704561	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400016089682	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450018362943	0.0282	0.0005	0.00305559	0.000373783440838
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499917340843	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999734698218	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.0015005611723	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200047851314	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250039585398	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300122232807	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350113966891	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400014787651	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450016520083	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500089169144	0.02815	1e-07	0.00374033	0.000376724270627
0	0.0	0.02825	0.005	0.000387194	0
1	0.0004999510835	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999802176784	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150045264649	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200040372999	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250035481349	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.0030010052832	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.0035009563667	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400020806399	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450025913771	0.0282	0.0005	0.00305559	0.000373783440838
10	0.0050008096172	0.02815	1e-07	0.00374033	0.000376724270627
11	0.0055000613145	0.0282	-0.0004999	0.00206043	0.000369156077927
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499969800655	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999839607351	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150035893901	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200032873967	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250029854032	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300081787198	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350078767264	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400020794229	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.0045002777369	0.0282	0.0005	0.00305559	0.000373783440838
10	0.0050006970746	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550011734425	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600008714491	0.0282	-0.0009999	0.00247861	0.000374621200411
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499980672636	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999861349138	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.0015002816465	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200026231914	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250024299177	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300066328914	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350064396177	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400018500968	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450026567845	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500058597968	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550012702759	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600010770023	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650008837287	0.0282	-0.0014999	0.00224592	0.000370187419097
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499987241572	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999874485695	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150021891441	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200020615598	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250019339755	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300053782627	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350052506784	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400015512227	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450024236129	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500048679256	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550011684698	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600010408856	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650009133013	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700017856915	0.0282	-0.002	0.00230218	0.000372158452608
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499991347432	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999882696594	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150016819524	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200015954267	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.0025001508901	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300043638874	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350042773617	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400012493239	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.0045002162781	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500040177847	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550009897469	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600009032212	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650008166955	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700017301525	0.0282	-0.002	0.00230218	0.000372158452608
15	0.00750006436442	0.0282	-0.0024999	0.00207759	0.000368056201539
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499993991443	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999887984087	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150012709838	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200012108982	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250011508126	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300035419555	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.003500348187	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400009705559	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450019104583	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500033016133	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550007902992	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600007302136	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650006701281	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700016100305	0.0282	-0.002	0.00230218	0.000372158452608
15	0.00750005499569	0.0282	-0.0024999	0.00207759	0.000368056201539
16	0.00800004898713	0.0282	-0.0029999	0.00167895	0.000383793451243
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499995739267	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999891479387	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150009363364	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.0020000893729	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250008511217	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300028726642	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350028300569	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400007232997	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450016806839	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500027022349	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550005954778	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600005528704	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650005102631	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700014676473	0.0282	-0.002	0.00230218	0.000372158452608
15	0.00750004250485	0.0282	-0.0024999	0.00207759	0.000368056201539
16	0.00800003824411	0.0282	-0.0029999	0.00167895	0.000383793451243
17	0.00850013398253	0.0282	-0.0035	0.00148917	0.000374093417284
0	0.0	0.02825	0.005	0.000387194	0
1	0.00049999692169	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999893843995	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150006621655	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200006313824	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250006005993	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300023243249	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350022935418	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.004000050825	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450014774608	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500022011925	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550004159007	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600003851176	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650003543345	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700013235453	0.0282	-0.002	0.00230218	0.000372158452608
15	0.00750002927683	0.0282	-0.0024999	0.00207759	0.000368056201539
16	0.00800002619852	0.0282	-0.0029999	0.00167895	0.000383793451243
17	0.00850012311959	0.0282	-0.0035	0.00148917	0.000374093417284
18	0.0090000200419	0.0282	-0.0039999	0.00165368	0.000389206988605
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499997738412	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999895477277	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150004360128	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.0020000413397	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250003907811	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300018720211	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350018494053	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400003229334	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.0045001300313	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500017815576	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550002550858	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00600002324699	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650002098541	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700011872336	0.0282	-0.002	0.00230218	0.000372158452608
15	0.00750001646223	0.0282	-0.0024999	0.00207759	0.000368056201539
16	0.00800001420064	0.0282	-0.0029999	0.00167895	0.000383793451243
17	0.0085001119386	0.0282	-0.0035	0.00148917	0.000374093417284
18	0.00900000967747	0.0282	-0.0039999	0.00165368	0.000389206988605
19	0.00950000741588	0.0282	-0.0044999	0.00138379	0.00038494522331
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499998313188	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999896626714	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150002481711	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.0020000231303	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.00250002144349	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300014963388	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350014794707	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.00400001638305	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.0045001146959	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500014288664	0.02815	1e-07	0.00374033	0.000376724270627
11	0.00550001132262	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.0060000096358	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00650000794899	0.0282	-0.0014999	0.00224592	0.000370187419097
14	0.00700010626184	0.0282	-0.002	0.00230218	0.000372158452608
15	0.00750000457537	0.0282	-0.0024999	0.00207759	0.000368056201539
16	0.00800000288856	0.0282	-0.0029999	0.00167895	0.000383793451243
17	0.00850010120141	0.0282	-0.0035	0.00148917	0.000374093417284
18	0.00899999951493	0.0282	-0.0039999	0.00165368	0.000389206988605
19	0.00949999782812	0.0282	-0.0044999	0.00138379	0.00038494522331
20	0.00999999614131	0.0282	-0.0049999	0.00105763	0.000360597758588
0	0.0	0.02825	0.005	0.000387194	0
1	0.000499998724567	0.02825	0.0045	0.00638297	0.000450552266273
2	0.000999897449389	0.02825	0.0040001	0.00695136	0.000456672844078
3	0.00150000910896	0.0282	0.0035001	0.00658467	0.000417807491534
4	0.00200000783353	0.0282	0.0030001	0.00499204	0.000421552198204
5	0.0025000065581	0.0282	0.0025001	0.00497916	0.000411026112334
6	0.00300011821767	0.02815	0.0020001	0.00434592	0.000386778370085
7	0.00350011694224	0.02815	0.0015001	0.00312282	0.000386636685229
8	0.0040000027318	0.0282	0.0010001	0.00303175	0.000377067944648
9	0.00450010145611	0.0282	0.0005	0.00305559	0.000373783440838
10	0.00500011311594	0.02815	1e-07	0.00374033	0.000376724270627
11	0.0054999989055	0.0282	-0.0004999	0.00206043	0.000369156077927
12	0.00599999763006	0.0282	-0.0009999	0.00247861	0.000374621200411
13	0.00649999635463	0.0282	-0.0014999	0.00224592	0.000370187419097
