Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.0258	-0.01	0.0421183	0.000524718905899
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000707036074044	0.0253	-0.0104999	0.0196935	0.000888951994061
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000299746932677	0.0253	-0.0104999	0.0196935	0.000888951994061
2	0.00100824304007	0.026	-0.0109999	0.00586513	0.00192303160077
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	8.52209208907e-05	0.0253	-0.0104999	0.0196935	0.000888951994061
2	0.000910492587832	0.026	-0.0109999	0.00586513	0.00192303160077
3	0.00167409991962	0.0266	-0.0114999	0.00150586	0
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000478897448428	0.0253	-0.0104999	0.0196935	0.000888951994061
2	0.00100728432353	0.026	-0.0109999	0.00586513	0.00192303160077
3	0.00153155540601	0.0266	-0.0114999	0.00150586	0
4	0.00197351063615	0.0252	-0.0119999	0.000749115	0
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000598544079288	0.0253	-0.0104999	0.0196935	0.000888951994061
2	0.000930418130731	0.026	-0.0109999	0.00586513	0.00192303160077
3	0.0012845228093	0.0266	-0.0114999	0.00150586	0
4	0.00208324003043	0.0252	-0.0119999	0.000749115	0
5	0.00257072847177	0.0252	-0.0124999	0.000527624	0.00117569238609
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000662644318989	0.0253	-0.0104999	0.0196935	0.000888951994061
2	0.000825945321821	0.026	-0.0109999	0.00586513	0.00192303160077
3	0.00103086584496	0.0266	-0.0114999	0.00150586	0
4	0.00206817677424	0.0252	-0.0119999	0.000749115	0
5	0.00252281441923	0.0252	-0.0124999	0.000527624	0.00117569238609
6	0.00326878870636	0.0245	-0.0129999	0.000651482	0.00106858309363
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000645318589654	0.0253	-0.0104999	0.0196935	0.000888951994061
2	0.000862874891453	0.026	-0.0109999	0.00586513	0.00192303160077
3	0.00111608583622	0.0266	-0.0114999	0.00150586	0
4	0.00208238964035	0.0252	-0.0119999	0.000749115	0
5	0.00254952844292	0.0252	-0.0124999	0.000527624	0.00117569238609
6	0.00326624974627	0.0245	-0.0129999	0.000651482	0.00106858309363
7	0.003555115334	0.025	-0.0134999	0.000345351	0
0	0.0	0.0258	-0.01	0.0421183	0.000524718905899
1	0.000633233560286	0.0253	-0.0104999	0.0196935	0.000888951994061
