Your comment line - do NOT delete this line
Col 0: Axis index
Col 1: S_path [m]
Col 2: Max voltage X-pos[m]
Col 3: Max voltage Y-pos[m]
Col 4: Max voltage [V]
Col 5: Full width half maximum (FWHM) [m]

Col 0	Col 1	Col 2	Col 3	Col 4	Col 5
0	0	0.026	0.0005	0.0393755	0.000216600409869
0	0.0	0.026	0.0005	0.0393755	0.000216600409869
1	0.000111713965107	0.02595	0.0004001	0.184022	0.00027318316952
0	0.0	0.026	0.0005	0.0393755	0.000216600409869
1	0.000109784434824	0.02595	0.0004001	0.184022	0.00027318316952
2	0.000249914831455	0.02585	0.0003001	0.220094	0.000406374025713
0	0.0	0.026	0.0005	0.0393755	0.000216600409869
1	0.000111571908689	0.02595	0.0004001	0.184022	0.00027318316952
2	0.000247835139905	0.02585	0.0003001	0.220094	0.000406374025713
3	0.00033488983546	0.02585	0.0002001	0.252687	0.000412185208057
0	0.0	0.026	0.0005	0.0393755	0.000216600409869
1	0.00010858834004	0.02595	0.0004001	0.184022	0.00027318316952
2	0.000228523929579	0.02585	0.0003001	0.220094	0.000406374025713
3	0.000325959892044	0.02585	0.0002001	0.252687	0.000412185208057
4	0.000400896227436	0.02595	0.0001001	0.28174	0.00031728172814
0	0.0	0.026	0.0005	0.0393755	0.000216600409869
1	9.98999690283e-05	0.02595	0.0004001	0.184022	0.00027318316952
2	0.000199899907085	0.02585	0.0003001	0.220094	0.000406374025713
3	0.000299899907085	0.02585	0.0002001	0.252687	0.000412185208057
4	0.000399899969028	0.02595	0.0001001	0.28174	0.00031728172814
5	0.0004999	0.026	1e-07	0.111268	0.000328162100303
