Your edit line - do NOT delete this line
Elapsed time [s], In pl ang. [dg], M[row,column], Voltage [V]
15.0863120556	45.0	M[1,1]	0.0791788856305
16.0897660255	45.0	M[2,1]	0.0713587487781
17.0932090282	45.0	M[2,2]	0.0752688172043
18.0967619419	45.0	M[1,2]	0.0742913000978
19.1002249718	45.0	M[1,3]	0.0674486803519
20.1036789417	45.0	M[2,3]	0.0674486803519
21.1071529388	45.0	M[3,3]	0.0723362658847
22.1106529236	45.0	M[3,2]	0.0703812316716
23.1141190529	45.0	M[3,1]	0.0703812316716
24.1175730228	45.0	M[3,0]	0.0703812316716
