Your edit line - do NOT delete this line
Elapsed time [s], Out pl ang. [dg], M[row,column], Voltage [V]
3.0060710907	45.0	M[1,1]	0.0606060606061
6.58584594727	45.0	M[2,1]	0.0566959921799
10.1695690155	45.0	M[2,2]	0.0557184750733
13.7575800419	45.0	M[1,2]	0.0566959921799
17.6650309563	45.0	M[1,3]	0.0537634408602
21.2488689423	45.0	M[2,3]	0.0557184750733
25.1398999691	45.0	M[3,3]	0.058651026393
29.0391581059	45.0	M[3,2]	0.0566959921799
32.6229679585	45.0	M[3,1]	0.058651026393
36.5140628815	45.0	M[3,0]	0.058651026393
40.4050500393	45.0	M[2,0]	0.0566959921799
43.9888749123	45.0	M[1,0]	0.0557184750733
47.8799679279	45.0	M[0,0]	0.0518084066471
51.7832400799	45.0	M[0,1]	0.0576735092864
55.3548080921	45.0	M[0,2]	0.0557184750733
59.2499608994	45.0	M[0,3]	0.0566959921799
68.4408810139	50.0	M[1,1]	0.0566959921799
72.0084409714	50.0	M[2,1]	0.058651026393
75.6004960537	50.0	M[2,2]	0.0566959921799
79.1719520092	50.0	M[1,2]	0.0537634408602
83.0712790489	50.0	M[1,3]	0.058651026393
86.6550729275	50.0	M[2,3]	0.0527859237537
90.5461299419	50.0	M[3,3]	0.0566959921799
94.4453229904	50.0	M[3,2]	0.0547409579668
98.0210289955	50.0	M[3,1]	0.0566959921799
101.908003092	50.0	M[3,0]	0.0527859237537
105.803071022	50.0	M[2,0]	0.0566959921799
109.382791042	50.0	M[1,0]	0.0557184750733
113.281966925	50.0	M[0,0]	0.0537634408602
117.18138504	50.0	M[0,1]	0.0508308895406
120.769154072	50.0	M[0,2]	0.0566959921799
124.672491074	50.0	M[0,3]	0.0566959921799
