Your edit line - do NOT delete this line
Wavelength [nm], Voltage [mV], Raw output [bit step], Elapsed time [s]
800	59.1397849462	55	6.6099998951
810	62.3655913978	58	10.6719999313
820	67.7419354839	63	14.7349998951
830	74.1935483871	69	18.7820000648
840	81.7204301075	76	22.8289999962
850	89.247311828	83	26.875
860	101.075268817	94	30.9070000648
870	113.978494624	106	34.9379999638
880	127.956989247	119	38.9690001011
890	143.010752688	133	43.0
900	162.365591398	151	47.0320000648
910	181.720430108	169	51.0629999638
920	203.225806452	189	55.0789999962
930	224.731182796	209	59.0940001011
940	246.23655914	229	63.1099998951
950	265.591397849	247	67.1099998951
960	290.322580645	270	71.1099998951
970	312.903225806	291	75.1099998951
980	332.258064516	309	79.1099998951
990	355.913978495	331	83.0940001011
1000	377.419354839	351	87.0789999962
1010	404.301075269	376	91.0629999638
1020	421.505376344	392	95.0469999313
1030	438.709677419	408	99.0320000648
1040	459.139784946	427	103.016000032
1050	481.720430108	448	107.0
1060	497.849462366	463	110.984999895
1070	522.580645161	486	114.969000101
1080	539.784946237	502	118.953999996
1090	559.139784946	520	122.953999996
1100	570.967741935	531	126.937999964
1110	594.623655914	553	130.921999931
1120	609.677419355	567	134.891000032
1130	625.806451613	582	138.859999895
1140	638.709677419	594	142.828999996
1150	650.537634409	605	146.796999931
1160	663.440860215	617	150.766000032
1170	678.494623656	631	154.734999895
1180	689.247311828	641	158.703999996
1190	700.0	651	162.671999931
1200	706.451612903	657	166.641000032
1210	705.376344086	656	170.609999895
1220	713.978494624	664	174.578999996
1230	727.956989247	677	178.546999931
1240	722.580645161	672	182.516000032
1250	730.107526882	679	186.484999895
1260	729.032258065	678	190.453999996
1270	739.784946237	688	194.421999931
1280	739.784946237	688	198.391000032
1290	733.333333333	682	202.359999895
1300	732.258064516	681	206.328999996
1310	730.107526882	679	210.296999931
1320	730.107526882	679	214.266000032
1330	719.35483871	669	218.234999895
1340	689.247311828	641	222.203999996
1350	677.419354839	630	226.171999931
1360	649.462365591	604	230.141000032
1370	625.806451613	582	234.109999895
1380	604.301075269	562	238.078999996
1390	595.698924731	554	242.046999931
1400	600.0	558	246.016000032
1410	600.0	558	249.984999895
1420	607.52688172	565	253.953999996
1430	622.580645161	579	257.937999964
1440	632.258064516	588	261.937999964
1450	643.010752688	598	265.907000065
1460	650.537634409	605	269.875
1470	668.817204301	622	273.844000101
1480	676.344086022	629	277.812999964
1490	674.193548387	627	281.782000065
1500	677.419354839	630	285.75
1510	674.193548387	627	289.719000101
1520	673.11827957	626	293.687999964
1530	665.591397849	619	297.657000065
1540	659.139784946	613	301.641000032
1550	645.161290323	600	305.625
1560	630.107526882	586	309.609999895
1570	604.301075269	562	313.594000101
1580	575.268817204	535	317.578999996
1590	543.010752688	505	321.562999964
1600	504.301075269	469	325.546999931
1610	462.365591398	430	329.532000065
1620	425.806451613	396	333.516000032
1630	386.021505376	359	337.5
1640	348.387096774	324	341.5
1650	316.129032258	294	345.5
1660	291.397849462	271	349.484999895
1670	263.440860215	245	353.484999895
1680	243.010752688	226	357.484999895
1690	220.430107527	205	361.484999895
1700	201.075268817	187	365.484999895
1710	183.870967742	171	369.484999895
1720	167.741935484	156	373.484999895
1730	151.612903226	141	377.484999895
1740	135.483870968	126	381.484999895
1750	122.580645161	114	385.484999895
1760	109.677419355	102	389.484999895
1770	96.7741935484	90	393.484999895
1780	83.8709677419	78	397.484999895
1790	73.1182795699	68	401.484999895
1800	62.3655913978	58	405.484999895
